index,Sample,Trial,k,Mass,Volume,rho,cp,Time,Primary,Secondary
0,ti,4,,,,,,0.00935,0.00065968,0.00069998
1,ti,4,,,,,,0.10071,0.0006596,0.00070022
2,ti,4,,,,,,0.20066,0.00065958,0.00070018
3,ti,4,,,,,,0.3007,0.00065956,0.00070018
4,ti,4,,,,,,0.40066,0.00065958,0.00070016
5,ti,4,,,,,,0.50066,0.00065956,0.00070018
6,ti,4,,,,,,0.60066,0.00065958,0.00070018
7,ti,4,,,,,,0.7007000000000001,0.00065958,0.00070016
8,ti,4,,,,,,0.80066,0.00065958,0.00070016
9,ti,4,,,,,,0.9007,0.00065954,0.00070016
10,ti,4,,,,,,1.0007,0.00065954,0.00070016
11,ti,4,,,,,,1.1007,0.00065956,0.00070016
12,ti,4,,,,,,1.2007,0.00065958,0.00070018
13,ti,4,,,,,,1.3006600000000001,0.00065956,0.00070016
14,ti,4,,,,,,1.4007,0.00065958,0.00070016
15,ti,4,,,,,,1.5007,0.00065958,0.00070014
16,ti,4,,,,,,1.6006600000000002,0.00065958,0.00070016
17,ti,4,,,,,,1.70066,0.00065954,0.00070014
18,ti,4,,,,,,1.8006600000000001,0.00065956,0.00070016
19,ti,4,,,,,,1.9007,0.00065958,0.00070016
20,ti,4,,,,,,2.0006600000000003,0.00065956,0.00070014
21,ti,4,,,,,,2.1007,0.00065958,0.00070014
22,ti,4,,,,,,2.2007000000000003,0.0006596,0.00070014
23,ti,4,,,,,,2.30066,0.00065958,0.00070016
24,ti,4,,,,,,2.4007,0.0006596,0.00070014
25,ti,4,,,,,,2.5007,0.00065958,0.00070014
26,ti,4,,,,,,2.6006600000000004,0.00065958,0.00070012
27,ti,4,,,,,,2.70066,0.0006596,0.00070014
28,ti,4,,,,,,2.80066,0.00065958,0.00070012
29,ti,4,,,,,,2.90066,0.00065958,0.00070012
30,ti,4,,,,,,3.0007,0.00065958,0.00070014
31,ti,4,,,,,,3.1007,0.00065958,0.00070016
32,ti,4,,,,,,3.20066,0.00065958,0.00070016
33,ti,4,,,,,,3.3007000000000004,0.0006596,0.00070016
34,ti,4,,,,,,3.40066,0.0006596,0.00070014
35,ti,4,,,,,,3.5007,0.00065958,0.00070014
36,ti,4,,,,,,3.6006600000000004,0.00065962,0.00070014
37,ti,4,,,,,,3.7007,0.00065962,0.00070016
38,ti,4,,,,,,3.80066,0.0006596,0.00070016
39,ti,4,,,,,,3.900700000000001,0.0006596,0.00070016
40,ti,4,,,,,,4.0007,0.00065958,0.00070016
41,ti,4,,,,,,4.100700000000001,0.0006596,0.00070014
42,ti,4,,,,,,4.20066,0.0006596,0.00070016
43,ti,4,,,,,,4.3007,0.00065962,0.00070014
44,ti,4,,,,,,4.40066,0.00065962,0.00070014
45,ti,4,,,,,,4.5007,0.00065962,0.00070016
46,ti,4,,,,,,4.60066,0.00065962,0.00070014
47,ti,4,,,,,,4.7007,0.00065962,0.00070014
48,ti,4,,,,,,4.8007,0.00065962,0.00070014
49,ti,4,,,,,,4.9007000000000005,0.00065962,0.00070014
50,ti,4,,,,,,5.0007,0.00065962,0.00070016
51,ti,4,,,,,,5.100700000000001,0.00065966,0.00070014
52,ti,4,,,,,,5.2007,0.00065966,0.00070014
53,ti,4,,,,,,5.300700000000001,0.0006596,0.00070016
54,ti,4,,,,,,5.4007000000000005,0.00065962,0.00070014
55,ti,4,,,,,,5.500660000000001,0.00065964,0.00070014
56,ti,4,,,,,,5.60066,0.00065966,0.00070014
57,ti,4,,,,,,5.7007,0.00065962,0.00070014
58,ti,4,,,,,,5.800660000000001,0.00065964,0.00070014
59,ti,4,,,,,,5.90066,0.00065964,0.00070016
60,ti,4,,,,,,6.0007,0.00065962,0.0007001
61,ti,4,,,,,,6.10066,0.0006596,0.0007001
62,ti,4,,,,,,6.200660000000001,0.00065966,0.0007001
63,ti,4,,,,,,6.300660000000001,0.00065966,0.00070012
64,ti,4,,,,,,6.4007000000000005,0.00065966,0.00070008
65,ti,4,,,,,,6.5007,0.00065966,0.00070006
66,ti,4,,,,,,6.60066,0.00065968,0.00070006
67,ti,4,,,,,,6.700660000000001,0.00065946,0.00070014
68,ti,4,,,,,,6.800700000000001,0.0006595,0.00070004
69,ti,4,,,,,,6.90066,0.00065944,0.00070006
70,ti,4,,,,,,7.0007,0.00065942,0.00070002
71,ti,4,,,,,,7.100700000000001,0.00065936,0.00070006
72,ti,4,,,,,,7.2007,0.0006592,0.00070006
73,ti,4,,,,,,7.30066,0.00065922,0.00070002
74,ti,4,,,,,,7.4007,0.00065916,0.00070002
75,ti,4,,,,,,7.50066,0.00065918,0.00070002
76,ti,4,,,,,,7.60066,0.00065916,0.00070004
77,ti,4,,,,,,7.700660000000002,0.00065908,0.00070002
78,ti,4,,,,,,7.800700000000002,0.00065892,0.00070002
79,ti,4,,,,,,7.90066,0.00065892,0.00070002
80,ti,4,,,,,,8.00066,0.00065892,0.00070004
81,ti,4,,,,,,8.1007,0.0006589,0.00070002
82,ti,4,,,,,,8.200700000000001,0.00065896,0.0007
83,ti,4,,,,,,8.30066,0.000659,0.0007
84,ti,4,,,,,,8.4007,0.0006589,0.0007
85,ti,4,,,,,,8.5007,0.0006583,0.00069994
86,ti,4,,,,,,8.600700000000002,0.00065798,0.00069994
87,ti,4,,,,,,8.700660000000001,0.00065772,0.00069994
88,ti,4,,,,,,8.8007,0.00065752,0.00069994
89,ti,4,,,,,,8.9007,0.00065738,0.00069994
90,ti,4,,,,,,9.0007,0.00065728,0.00069992
91,ti,4,,,,,,9.10066,0.00065714,0.0006999
92,ti,4,,,,,,9.200660000000001,0.00065708,0.00069992
93,ti,4,,,,,,9.3007,0.000657,0.00069988
94,ti,4,,,,,,9.4007,0.00065694,0.00069988
95,ti,4,,,,,,9.50066,0.00065686,0.00069988
96,ti,4,,,,,,9.6007,0.00065684,0.00069984
97,ti,4,,,,,,9.7007,0.00065676,0.0006998
98,ti,4,,,,,,9.80066,0.00065672,0.00069978
99,ti,4,,,,,,9.9007,0.0006567,0.00069974
100,ti,4,,,,,,10.0007,0.00065664,0.00069972
101,ti,4,,,,,,10.10066,0.00065662,0.00069968
102,ti,4,,,,,,10.2007,0.00065658,0.00069966
103,ti,4,,,,,,10.3007,0.00065654,0.0006996
104,ti,4,,,,,,10.40066,0.0006565,0.00069958
105,ti,4,,,,,,10.500660000000002,0.00065648,0.00069954
106,ti,4,,,,,,10.600700000000002,0.00065648,0.0006995
107,ti,4,,,,,,10.70066,0.00065644,0.00069946
108,ti,4,,,,,,10.8007,0.00065644,0.00069942
109,ti,4,,,,,,10.9007,0.00065642,0.00069936
110,ti,4,,,,,,11.0007,0.0006564,0.00069936
111,ti,4,,,,,,11.100700000000002,0.0006564,0.0006993
112,ti,4,,,,,,11.20066,0.00065636,0.00069924
113,ti,4,,,,,,11.3007,0.00065634,0.00069922
114,ti,4,,,,,,11.4007,0.00065634,0.0006992
115,ti,4,,,,,,11.500660000000002,0.00065634,0.00069912
116,ti,4,,,,,,11.600700000000002,0.00065632,0.00069908
117,ti,4,,,,,,11.7007,0.00065628,0.00069906
118,ti,4,,,,,,11.8007,0.0006563,0.00069904
119,ti,4,,,,,,11.9007,0.0006563,0.00069898
120,ti,4,,,,,,12.0007,0.00065628,0.00069894
121,ti,4,,,,,,12.100700000000002,0.00065626,0.0006989
122,ti,4,,,,,,12.2007,0.00065622,0.00069886
123,ti,4,,,,,,12.3007,0.00065622,0.0006988
124,ti,4,,,,,,12.4007,0.00065622,0.00069878
125,ti,4,,,,,,12.500660000000002,0.0006562,0.00069878
126,ti,4,,,,,,12.600700000000002,0.00065622,0.00069872
127,ti,4,,,,,,12.7007,0.00065622,0.0006987
128,ti,4,,,,,,12.8007,0.0006562,0.00069866
129,ti,4,,,,,,12.90066,0.00065618,0.00069862
130,ti,4,,,,,,13.000660000000002,0.00065618,0.0006986
131,ti,4,,,,,,13.10066,0.00065616,0.00069852
132,ti,4,,,,,,13.20066,0.00065616,0.00069852
133,ti,4,,,,,,13.30066,0.00065616,0.00069848
134,ti,4,,,,,,13.40066,0.00065614,0.00069844
135,ti,4,,,,,,13.500700000000002,0.00065612,0.00069842
136,ti,4,,,,,,13.600700000000002,0.0006561,0.00069836
137,ti,4,,,,,,13.7007,0.00065612,0.00069836
138,ti,4,,,,,,13.8007,0.00065612,0.00069832
139,ti,4,,,,,,13.9007,0.00065612,0.00069828
140,ti,4,,,,,,14.000660000000002,0.00065608,0.00069826
141,ti,4,,,,,,14.100700000000002,0.00065608,0.00069822
142,ti,4,,,,,,14.20066,0.00065606,0.0006982
143,ti,4,,,,,,14.30066,0.00065608,0.00069816
144,ti,4,,,,,,14.4007,0.00065606,0.00069814
