index,Sample,Trial,k,Mass,Volume,rho,cp,Time,Primary,Secondary
0,al,1,,,,,,0.00941,0.00065914,0.00070016
1,al,1,,,,,,0.10066,0.00065962,0.00069998
2,al,1,,,,,,0.20066,0.00065962,0.0007
3,al,1,,,,,,0.30066,0.0006596,0.00069994
4,al,1,,,,,,0.4007,0.0006596,0.0006999
5,al,1,,,,,,0.50066,0.00065958,0.00069992
6,al,1,,,,,,0.60066,0.00065958,0.00069988
7,al,1,,,,,,0.70066,0.00065958,0.00069992
8,al,1,,,,,,0.8007,0.0006596,0.00069988
9,al,1,,,,,,0.9006600000000001,0.00065958,0.00069988
10,al,1,,,,,,1.0007,0.00065958,0.00069984
11,al,1,,,,,,1.1007,0.00065956,0.00069984
12,al,1,,,,,,1.2007,0.00065956,0.00069986
13,al,1,,,,,,1.3007000000000002,0.00065958,0.00069982
14,al,1,,,,,,1.40066,0.00065958,0.0006998
15,al,1,,,,,,1.50066,0.00065958,0.0006998
16,al,1,,,,,,1.6007000000000002,0.00065954,0.00069978
17,al,1,,,,,,1.70066,0.00065958,0.00069978
18,al,1,,,,,,1.8006600000000001,0.00065956,0.00069978
19,al,1,,,,,,1.9007,0.00065958,0.00069978
20,al,1,,,,,,2.0006600000000003,0.00065954,0.00069978
21,al,1,,,,,,2.10066,0.00065954,0.00069974
22,al,1,,,,,,2.20066,0.00065956,0.00069976
23,al,1,,,,,,2.3007,0.00065956,0.00069974
24,al,1,,,,,,2.40066,0.00065958,0.00069978
25,al,1,,,,,,2.5007,0.00065954,0.00069974
26,al,1,,,,,,2.6007,0.00065958,0.00069972
27,al,1,,,,,,2.70066,0.00065956,0.00069972
28,al,1,,,,,,2.80066,0.00065954,0.00069972
29,al,1,,,,,,2.9007,0.00065952,0.00069972
30,al,1,,,,,,3.0007,0.00065954,0.0006997
31,al,1,,,,,,3.1007,0.00065954,0.0006997
32,al,1,,,,,,3.20066,0.00065954,0.0006997
33,al,1,,,,,,3.3007000000000004,0.00065952,0.00069968
34,al,1,,,,,,3.4007000000000005,0.00065952,0.00069966
35,al,1,,,,,,3.5007,0.0006595,0.00069964
36,al,1,,,,,,3.6007,0.0006595,0.00069964
37,al,1,,,,,,3.700660000000001,0.00065952,0.00069962
38,al,1,,,,,,3.80066,0.0006595,0.00069962
39,al,1,,,,,,3.900700000000001,0.00065946,0.00069962
40,al,1,,,,,,4.000660000000001,0.0006595,0.00069962
41,al,1,,,,,,4.10066,0.0006595,0.0006996
42,al,1,,,,,,4.20066,0.00065948,0.00069962
43,al,1,,,,,,4.3007,0.0006595,0.0006996
44,al,1,,,,,,4.4007000000000005,0.00065946,0.0006996
45,al,1,,,,,,4.500660000000001,0.00065946,0.0006996
46,al,1,,,,,,4.600700000000001,0.0006595,0.0006996
47,al,1,,,,,,4.7007,0.00065946,0.0006996
48,al,1,,,,,,4.8007,0.00065944,0.00069958
49,al,1,,,,,,4.90066,0.00065946,0.00069958
50,al,1,,,,,,5.0007,0.00065944,0.00069958
51,al,1,,,,,,5.100700000000001,0.00065946,0.00069956
52,al,1,,,,,,5.20066,0.00065946,0.00069956
53,al,1,,,,,,5.300660000000001,0.00065944,0.00069956
54,al,1,,,,,,5.4007000000000005,0.00065942,0.00069958
55,al,1,,,,,,5.500660000000001,0.00065942,0.00069958
56,al,1,,,,,,5.60066,0.00065946,0.00069956
57,al,1,,,,,,5.70066,0.0006594,0.00069956
58,al,1,,,,,,5.800660000000001,0.00065942,0.00069952
59,al,1,,,,,,5.90066,0.00065942,0.00069954
60,al,1,,,,,,6.000660000000001,0.0006594,0.00069956
61,al,1,,,,,,6.100700000000001,0.00065938,0.00069952
62,al,1,,,,,,6.2007,0.00065942,0.0006995
63,al,1,,,,,,6.300660000000001,0.0006594,0.00069952
64,al,1,,,,,,6.40066,0.0006594,0.00069952
65,al,1,,,,,,6.500660000000001,0.0006594,0.0006995
66,al,1,,,,,,6.60066,0.00065936,0.0006995
67,al,1,,,,,,6.700660000000001,0.00065942,0.0006995
68,al,1,,,,,,6.800700000000001,0.00065938,0.00069942
69,al,1,,,,,,6.9007000000000005,0.00065916,0.00069962
70,al,1,,,,,,7.0007,0.00065924,0.00069966
71,al,1,,,,,,7.10066,0.00065922,0.00069968
72,al,1,,,,,,7.2007,0.00065916,0.0006997
73,al,1,,,,,,7.30066,0.00065888,0.0006997
74,al,1,,,,,,7.40066,0.00065896,0.0006997
75,al,1,,,,,,7.500700000000001,0.00065896,0.00069972
76,al,1,,,,,,7.6007,0.00065896,0.0006997
77,al,1,,,,,,7.7007,0.00065896,0.00069972
78,al,1,,,,,,7.800700000000002,0.00065894,0.0006997
79,al,1,,,,,,7.90066,0.00065894,0.00069972
80,al,1,,,,,,8.00066,0.00065892,0.00069972
81,al,1,,,,,,8.1007,0.00065894,0.00069972
82,al,1,,,,,,8.200700000000001,0.00065894,0.00069972
83,al,1,,,,,,8.30066,0.00065894,0.0006997
84,al,1,,,,,,8.40066,0.00065892,0.0006997
85,al,1,,,,,,8.5007,0.00065888,0.00069968
86,al,1,,,,,,8.600700000000002,0.000659,0.00069962
87,al,1,,,,,,8.700660000000001,0.0006583,0.00069964
88,al,1,,,,,,8.8007,0.00065784,0.00069964
89,al,1,,,,,,8.9007,0.00065756,0.00069962
90,al,1,,,,,,9.0007,0.00065734,0.00069964
91,al,1,,,,,,9.1007,0.00065716,0.00069964
92,al,1,,,,,,9.2007,0.00065702,0.0006996
93,al,1,,,,,,9.3007,0.00065692,0.00069958
94,al,1,,,,,,9.40066,0.0006568,0.00069958
95,al,1,,,,,,9.5007,0.00065672,0.00069956
96,al,1,,,,,,9.60066,0.00065664,0.00069956
97,al,1,,,,,,9.700660000000001,0.00065658,0.00069956
98,al,1,,,,,,9.8007,0.0006565,0.00069952
99,al,1,,,,,,9.9007,0.00065644,0.00069948
100,al,1,,,,,,10.0007,0.0006564,0.00069944
101,al,1,,,,,,10.10066,0.00065636,0.00069942
102,al,1,,,,,,10.20066,0.00065634,0.00069938
103,al,1,,,,,,10.3007,0.0006563,0.00069936
104,al,1,,,,,,10.4007,0.00065626,0.00069934
105,al,1,,,,,,10.5007,0.00065622,0.00069928
106,al,1,,,,,,10.600700000000002,0.00065622,0.00069924
107,al,1,,,,,,10.7007,0.00065618,0.00069922
108,al,1,,,,,,10.80066,0.00065618,0.00069916
109,al,1,,,,,,10.90066,0.00065614,0.00069912
110,al,1,,,,,,11.0007,0.00065612,0.00069908
111,al,1,,,,,,11.100700000000002,0.00065608,0.00069902
112,al,1,,,,,,11.2007,0.00065608,0.000699
113,al,1,,,,,,11.30066,0.00065606,0.00069894
114,al,1,,,,,,11.4007,0.000656,0.00069892
115,al,1,,,,,,11.500660000000002,0.000656,0.00069886
116,al,1,,,,,,11.600700000000002,0.00065598,0.00069882
117,al,1,,,,,,11.70066,0.00065598,0.0006988
118,al,1,,,,,,11.8007,0.00065598,0.00069872
119,al,1,,,,,,11.9007,0.00065594,0.00069866
120,al,1,,,,,,12.000660000000002,0.00065592,0.00069866
121,al,1,,,,,,12.10066,0.00065592,0.0006986
