trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
61,60,tpe,16,0.17181219017047775,1.1009394111420248,0.9562887399767822,743,2,0.057306198431498874,4.4997452406048986,0.9429903007135858,0.9057867766722955,2.263916024701182e-05,2.8481703931826554,0.2940097399028254,0.22911750838237152,0.4230319982825961,8513.572442557383,4820.203284402236,0.17582089741471063,0.2595689260818155,1.0464374671264953,0.8719884779716651,93.79738520015962,0.2940097399028254
19,18,startup_or_anchor,22,0.6617785241018372,0.9992072015963969,0.6992594928246854,1034,3,0.12914907740674908,6.73579181531474,0.929882622691781,0.8795178733836464,1.1125340813867696e-06,2.163538942994242,0.2940548087896834,0.23088064779800183,0.4141178897426331,8579.087362160322,4987.344105165997,0.1810074214747679,0.2526966439667262,1.0176988822770099,0.8589190410133192,182.23709840001538,0.2940548087896834
69,68,tpe,19,0.7812319099794591,1.5501868444764788,1.0276538802736512,524,2,0.1642750936181098,0.18379878201909908,0.9388331260429388,0.9206912785662285,2.755627868729053e-06,0.2457893125963189,0.2940886615067062,0.23056608287037525,0.41571328040315736,8567.398725538247,4976.790080571547,0.1795640528457521,0.2540903145453237,1.021580231698709,0.8848833496497708,85.8891376000829,0.2940886615067062
64,63,tpe,11,0.6956034815089174,1.769520822985194,0.8606381292974492,624,4,0.07989412980263587,0.8389332738288928,0.7485175120139436,0.8837007029112143,1.1493585343680463e-06,0.2698978171997556,0.2941357457738911,0.2301622857838843,0.41775804495578206,8552.394390984307,4892.641030352618,0.1791879785240663,0.25589383996002735,1.0328805224960484,0.9316684449564727,111.5749375000596,0.2941357457738911
29,28,tpe,15,0.587475987142525,1.2698545813562536,1.0612704339833696,625,5,0.033756131218516706,1.5248393516183563,0.875535743692622,0.5970704175010544,0.0003014253340134562,23.599369565361393,0.29418255189296183,0.23063747457906708,0.41535139122387754,8570.051506148673,4926.5925735426745,0.1796949470381511,0.25418030925557905,1.0222803285558182,0.816289068776344,162.60456869984046,0.29418255189296183
93,92,tpe,12,0.6850238118073009,1.1172349485410402,0.7787892583324078,422,3,0.020112371488807203,7.434962042401088,0.7507806694031017,0.9592642126453449,9.81397190254408e-05,25.187536782306786,0.29440640964392756,0.22998085033374352,0.4186756383264061,8545.652593470328,4995.049199366781,0.17711449740912694,0.25770223724073615,1.0360413918826574,0.6380262592211194,76.10119870002382,0.29440640964392756
91,90,tpe,22,0.31964000274744475,1.644640034180336,0.5321773127461169,738,4,0.18447775323161747,3.6995927314614345,0.9144852554491936,0.8608338634548643,2.212776810370343e-05,0.014814688292663355,0.29449687265667246,0.23174154038509956,0.409740546532006,8611.076499338287,5018.207478131338,0.1819841470592283,0.25102132908629166,1.0072171757418782,0.9125282702658137,121.6957191999536,0.29449687265667246
12,11,startup_or_anchor,11,0.11338177211945093,1.333761831990786,0.534888304532073,607,3,0.015125570536383201,0.1793522910128987,0.8851609042581579,0.7406016396526415,0.8782834980356522,0.04802391368168541,0.2945261217112542,0.23025034251566714,0.4173124451814121,8555.666412273213,4948.468833833908,0.17826508744378392,0.25710311678234815,1.0357694383763247,0.6917449432027565,89.5392541999463,0.2945261217112542
59,58,tpe,23,0.6030339057566074,1.9516774576395841,0.9281595646028401,379,3,0.030695713256777717,0.15466650022030676,0.9133063135720471,0.7847371862953318,4.464631205152711e-06,1.2674104025123927,0.29454630048169494,0.2306723480117368,0.4151745748122072,8571.347336822857,4978.812119897941,0.18026424366422514,0.2554958098798326,1.0322814734688555,0.7573265591164101,99.93442890001461,0.29454630048169494
34,33,tpe,26,0.7169460091014934,1.7965860280871426,0.9760874334434444,937,2,0.17380139452403895,0.9277475496605051,0.8708166381304553,0.7854959060797119,7.144738135000622e-05,21.57788171727566,0.2946829112898767,0.23100627175312746,0.41348015026969487,8583.755310280192,4911.825847979164,0.17898106749910828,0.2547065581469971,1.0204248841879022,0.9338580786194262,149.51587689993903,0.2946829112898767
