index,Sample,Trial,Time,Primary,Secondary
1,steel,1,0.00932,0.00066046,0.0006996
2,steel,1,0.1007,0.00066054,0.0006995
3,steel,1,0.2007,0.00066052,0.0006995
4,steel,1,0.3007,0.00066052,0.00069946
5,steel,1,0.4007,0.00066056,0.00069946
6,steel,1,0.50066,0.00066056,0.00069946
7,steel,1,0.6007,0.00066054,0.00069946
8,steel,1,0.7007,0.00066054,0.00069944
9,steel,1,0.8007,0.00066056,0.00069944
10,steel,1,0.90066,0.00066054,0.00069942
11,steel,1,1.00066,0.00066056,0.00069942
12,steel,1,1.1007,0.00066056,0.00069942
13,steel,1,1.2007,0.00066056,0.00069942
14,steel,1,1.30066,0.00066056,0.0006994
15,steel,1,1.4007,0.00066054,0.00069942
16,steel,1,1.5007,0.00066054,0.00069942
17,steel,1,1.60066,0.00066056,0.00069938
18,steel,1,1.7007,0.00066052,0.0006994
19,steel,1,1.8007,0.00066052,0.00069938
20,steel,1,1.90066,0.00066054,0.00069938
21,steel,1,2.0007,0.00066052,0.00069938
22,steel,1,2.1007,0.00066054,0.00069938
23,steel,1,2.20066,0.00066056,0.0006994
24,steel,1,2.3007,0.00066056,0.00069938
25,steel,1,2.4007,0.00066056,0.00069936
26,steel,1,2.5007,0.00066052,0.00069938
27,steel,1,2.6007,0.00066056,0.00069938
28,steel,1,2.70066,0.00066056,0.00069936
29,steel,1,2.80066,0.00066058,0.00069936
30,steel,1,2.90066,0.00066058,0.00069938
31,steel,1,3.0007,0.00066056,0.00069938
32,steel,1,3.10066,0.00066056,0.00069938
33,steel,1,3.2007,0.00066056,0.00069936
34,steel,1,3.30066,0.00066058,0.00069936
35,steel,1,3.4007,0.00066056,0.00069936
36,steel,1,3.50066,0.00066056,0.00069932
37,steel,1,3.6007,0.00066056,0.00069956
38,steel,1,3.7007,0.00066046,0.00069964
39,steel,1,3.80066,0.00066044,0.00069966
40,steel,1,3.90066,0.00066044,0.00069966
41,steel,1,4.00066,0.00066044,0.00069966
42,steel,1,4.1007,0.00066042,0.00069962
43,steel,1,4.2007,0.00066056,0.00069928
44,steel,1,4.3007,0.00066058,0.00069924
45,steel,1,4.40066,0.00066046,0.00069958
46,steel,1,4.50066,0.00066048,0.00069966
47,steel,1,4.6007,0.00066042,0.00069968
48,steel,1,4.7007,0.0006604,0.0006997
49,steel,1,4.80066,0.00066038,0.0006997
50,steel,1,4.90066,0.00066038,0.00069972
51,steel,1,5.0007,0.00066038,0.0006998
52,steel,1,5.10066,0.00066038,0.00069986
53,steel,1,5.20066,0.00066038,0.00069984
54,steel,1,5.30066,0.00066038,0.00069986
55,steel,1,5.40066,0.00066038,0.00069976
56,steel,1,5.5007,0.00066034,0.00069966
57,steel,1,5.6007,0.00066028,0.00069958
58,steel,1,5.7007,0.00066028,0.00069946
59,steel,1,5.8007,0.00066024,0.00069942
60,steel,1,5.9007,0.00066022,0.0006994
61,steel,1,6.00066,0.00066022,0.0006995
62,steel,1,6.1007,0.00066024,0.00069956
63,steel,1,6.20066,0.00066026,0.00069956
64,steel,1,6.3007,0.00066022,0.00069958
65,steel,1,6.40066,0.00066026,0.00069958
66,steel,1,6.50066,0.00066022,0.0006996
67,steel,1,6.6007,0.00066022,0.0006996
68,steel,1,6.7007,0.00066022,0.00069958
69,steel,1,6.80066,0.00066016,0.00069958
70,steel,1,6.9007,0.0006601,0.00069958
71,steel,1,7.0007,0.0006601,0.00069956
72,steel,1,7.1007,0.0006601,0.0006995
73,steel,1,7.2007,0.00066008,0.00069952
74,steel,1,7.3007,0.0006601,0.00069956
75,steel,1,7.40066,0.0006601,0.00069956
76,steel,1,7.5007,0.00066006,0.0006995
77,steel,1,7.60066,0.00066008,0.0006995
78,steel,1,7.70066,0.0006602,0.00069952
79,steel,1,7.80066,0.00066014,0.0006995
80,steel,1,7.90066,0.0006601,0.00069952
81,steel,1,8.00066,0.00066008,0.0006995
82,steel,1,8.10066,0.00066008,0.00069958
83,steel,1,8.2007,0.00065994,0.00069966
84,steel,1,8.3007,0.00066002,0.00069966
85,steel,1,8.4007,0.00065996,0.00069966
86,steel,1,8.50066,0.00065996,0.00069972
87,steel,1,8.6007,0.00065996,0.00069972
88,steel,1,8.7007,0.00065992,0.0006997
89,steel,1,8.8007,0.00065984,0.0006997
90,steel,1,8.90066,0.0006598,0.00069972
91,steel,1,9.0007,0.00065984,0.00069944
92,steel,1,9.10066,0.0006569,0.0006994
93,steel,1,9.20066,0.00065524,0.0006994
94,steel,1,9.3007,0.00065412,0.00069942
95,steel,1,9.4007,0.00065336,0.00069942
96,steel,1,9.5007,0.00065282,0.00069938
97,steel,1,9.60066,0.00065238,0.00069938
98,steel,1,9.7007,0.00065202,0.00069934
99,steel,1,9.80066,0.00065174,0.0006993
100,steel,1,9.9007,0.00065152,0.00069924
101,steel,1,10.0007,0.00065132,0.00069922
102,steel,1,10.1007,0.00065114,0.00069916
103,steel,1,10.20066,0.00065098,0.00069906
104,steel,1,10.3007,0.00065086,0.00069898
105,steel,1,10.4007,0.00065072,0.00069888
106,steel,1,10.5007,0.0006506,0.00069878
107,steel,1,10.60066,0.00065052,0.00069866
108,steel,1,10.70066,0.00065042,0.00069854
109,steel,1,10.80066,0.00065034,0.00069842
110,steel,1,10.9007,0.00065026,0.0006983
111,steel,1,11.00066,0.00065018,0.00069816
112,steel,1,11.10066,0.00065012,0.000698
113,steel,1,11.2007,0.00065004,0.00069788
114,steel,1,11.30066,0.00065,0.00069772
115,steel,1,11.4007,0.00064994,0.00069762
116,steel,1,11.50066,0.00064988,0.00069748
117,steel,1,11.6007,0.00064984,0.00069732
118,steel,1,11.70066,0.00064978,0.00069716
119,steel,1,11.8007,0.00064974,0.00069704
120,steel,1,11.90066,0.0006497,0.00069688
121,steel,1,12.00066,0.00064968,0.00069676
122,steel,1,12.10066,0.00064964,0.00069662
123,steel,1,12.2007,0.00064958,0.0006965
124,steel,1,12.3007,0.00064956,0.00069634
125,steel,1,12.40067,0.0006495,0.0006962
126,steel,1,12.5007,0.00064948,0.00069608
127,steel,1,12.6007,0.00064944,0.00069594
128,steel,1,12.70067,0.00064942,0.00069582
129,steel,1,12.80071,0.00064938,0.0006957
130,steel,1,12.9007,0.00064936,0.00069554
131,steel,1,13.00066,0.00064932,0.0006954
132,steel,1,13.10066,0.0006493,0.00069532
133,steel,1,13.20066,0.00064928,0.00069518
134,steel,1,13.30066,0.00064928,0.00069504
135,steel,1,13.4007,0.00064922,0.00069492
