index,Sample,Trial,Time,Primary,Secondary
70,glass,3,6.90066,0.00065936,0.00069888
71,glass,3,7.00066,0.00065936,0.00069886
72,glass,3,7.10066,0.00065936,0.00069888
73,glass,3,7.20066,0.00065936,0.00069888
74,glass,3,7.3007,0.00065932,0.00069886
75,glass,3,7.4007,0.00065936,0.00069884
76,glass,3,7.5007,0.00065934,0.00069886
77,glass,3,7.60066,0.00065934,0.00069884
78,glass,3,7.7007,0.00065934,0.00069884
79,glass,3,7.80066,0.00065936,0.00069884
80,glass,3,7.9007,0.00065934,0.00069882
81,glass,3,8.0007,0.00065936,0.0006988
82,glass,3,8.10066,0.00065934,0.00069884
83,glass,3,8.20066,0.00065934,0.0006988
84,glass,3,8.30066,0.00065932,0.0006988
85,glass,3,8.40066,0.00065936,0.00069878
86,glass,3,8.5007,0.00065936,0.0006988
87,glass,3,8.60066,0.00065934,0.0006988
88,glass,3,8.7007,0.00065934,0.00069882
89,glass,3,8.8007,0.00065934,0.0006988
90,glass,3,8.9007,0.00065936,0.0006988
91,glass,3,9.00066,0.00065934,0.00069878
92,glass,3,9.1007,0.00065934,0.0006988
93,glass,3,9.20066,0.00065934,0.0006988
94,glass,3,9.30066,0.00065936,0.00069876
95,glass,3,9.4007,0.00065934,0.00069878
96,glass,3,9.50066,0.00065934,0.0006988
97,glass,3,9.60066,0.00065936,0.00069878
98,glass,3,9.70066,0.00065934,0.00069878
99,glass,3,9.8007,0.00065934,0.0006988
100,glass,3,9.90066,0.0006593,0.0006988
101,glass,3,10.00066,0.00065928,0.00069882
102,glass,3,10.1007,0.00065926,0.0006988
103,glass,3,10.2007,0.00065906,0.0006988
104,glass,3,10.3007,0.00065802,0.0006988
105,glass,3,10.4007,0.00065878,0.00069878
106,glass,3,10.50066,0.00065882,0.00069876
107,glass,3,10.60066,0.00065888,0.00069874
108,glass,3,10.7007,0.00065864,0.0006987
109,glass,3,10.80066,0.00065868,0.00069866
110,glass,3,10.90066,0.00065886,0.00069858
111,glass,3,11.00066,0.00065872,0.00069866
112,glass,3,11.1007,0.0006588,0.00069874
113,glass,3,11.20066,0.00065848,0.00069846
114,glass,3,11.30066,0.0006559,0.00069838
115,glass,3,11.40066,0.00065482,0.00069846
116,glass,3,11.5007,0.00065406,0.00069846
117,glass,3,11.6007,0.00065352,0.00069846
118,glass,3,11.70066,0.00065314,0.00069846
119,glass,3,11.80066,0.00065288,0.00069846
120,glass,3,11.9007,0.0006526,0.00069846
121,glass,3,12.0007,0.0006524,0.00069842
122,glass,3,12.10066,0.00065226,0.00069838
123,glass,3,12.2007,0.0006521,0.00069836
124,glass,3,12.3007,0.00065196,0.0006983
125,glass,3,12.40066,0.00065184,0.00069824
126,glass,3,12.5007,0.00065178,0.00069818
127,glass,3,12.6007,0.00065166,0.0006981
128,glass,3,12.70066,0.00065154,0.000698
129,glass,3,12.8007,0.0006515,0.00069788
130,glass,3,12.9007,0.00065144,0.00069782
131,glass,3,13.00066,0.00065136,0.00069772
132,glass,3,13.10066,0.0006513,0.0006976
133,glass,3,13.2007,0.00065124,0.0006975
134,glass,3,13.3007,0.0006512,0.00069742
135,glass,3,13.4007,0.00065114,0.00069726
136,glass,3,13.5007,0.00065108,0.00069716
137,glass,3,13.6007,0.00065106,0.00069702
138,glass,3,13.7007,0.00065104,0.00069694
139,glass,3,13.80066,0.000651,0.00069684
140,glass,3,13.90066,0.00065094,0.00069672
141,glass,3,14.0007,0.0006509,0.00069658
142,glass,3,14.10066,0.00065086,0.00069648
143,glass,3,14.2007,0.00065086,0.0006964
144,glass,3,14.30066,0.00065082,0.00069624
145,glass,3,14.4007,0.00065076,0.00069616
146,glass,3,14.5007,0.00065076,0.00069604
147,glass,3,14.60066,0.00065072,0.00069592
148,glass,3,14.7007,0.00065066,0.00069582
149,glass,3,14.8007,0.00065066,0.00069572
150,glass,3,14.90066,0.00065064,0.00069562
151,glass,3,15.00066,0.0006506,0.0006955
152,glass,3,15.10066,0.00065058,0.00069542
153,glass,3,15.2007,0.00065056,0.0006953
154,glass,3,15.3007,0.00065052,0.0006952
155,glass,3,15.4007,0.0006505,0.00069512
156,glass,3,15.50066,0.0006505,0.00069504
157,glass,3,15.60066,0.00065046,0.00069492
158,glass,3,15.7007,0.00065042,0.00069484
159,glass,3,15.8007,0.00065042,0.00069474
160,glass,3,15.9007,0.00065042,0.00069466
161,glass,3,16.0007,0.00065036,0.00069456
162,glass,3,16.1007,0.00065034,0.00069446
163,glass,3,16.20066,0.00065034,0.00069442
164,glass,3,16.3007,0.0006503,0.0006943
165,glass,3,16.40066,0.00065028,0.00069424
166,glass,3,16.5007,0.00065028,0.00069412
167,glass,3,16.60066,0.00065024,0.00069404
168,glass,3,16.7007,0.00065022,0.00069396
169,glass,3,16.8007,0.00065022,0.0006939
170,glass,3,16.9007,0.00065018,0.00069382
171,glass,3,17.0007,0.00065018,0.00069372
172,glass,3,17.1007,0.00065016,0.00069364
173,glass,3,17.2007,0.00065014,0.00069358
174,glass,3,17.3007,0.00065014,0.0006935
175,glass,3,17.40066,0.0006501,0.00069346
176,glass,3,17.50066,0.0006501,0.00069338
177,glass,3,17.60066,0.00065008,0.00069332
178,glass,3,17.7007,0.00065002,0.00069324
179,glass,3,17.80066,0.00065002,0.00069316
180,glass,3,17.9007,0.00065,0.0006931
