index,Sample,Trial,k,Mass,Volume,rho,cp,Time,Primary,Secondary
0,al,2,,,,,,0.00936,0.00066076,0.00069884
1,al,2,,,,,,0.10071,0.00066106,0.00069866
2,al,2,,,,,,0.2007,0.00066106,0.00069868
3,al,2,,,,,,0.30066,0.00066106,0.0006987
4,al,2,,,,,,0.40066,0.00066106,0.00069864
5,al,2,,,,,,0.5007,0.00066106,0.00069866
6,al,2,,,,,,0.60066,0.00066104,0.00069864
7,al,2,,,,,,0.7007000000000001,0.00066106,0.00069864
8,al,2,,,,,,0.80066,0.00066106,0.00069864
9,al,2,,,,,,0.9007,0.00066106,0.00069862
10,al,2,,,,,,1.00066,0.00066106,0.00069864
11,al,2,,,,,,1.1006600000000002,0.00066106,0.00069864
12,al,2,,,,,,1.20066,0.00066106,0.00069866
13,al,2,,,,,,1.3006600000000001,0.00066104,0.00069866
14,al,2,,,,,,1.40066,0.00066104,0.00069866
15,al,2,,,,,,1.5007,0.00066106,0.00069866
16,al,2,,,,,,1.6006600000000002,0.00066106,0.00069864
17,al,2,,,,,,1.70066,0.00066106,0.00069866
18,al,2,,,,,,1.8006600000000001,0.00066106,0.00069864
19,al,2,,,,,,1.9007,0.00066106,0.00069868
20,al,2,,,,,,2.0006600000000003,0.00066104,0.00069866
21,al,2,,,,,,2.1007,0.00066106,0.00069866
22,al,2,,,,,,2.2007000000000003,0.00066106,0.00069866
23,al,2,,,,,,2.30066,0.00066108,0.00069866
24,al,2,,,,,,2.4007,0.00066106,0.0006987
25,al,2,,,,,,2.5007,0.00066104,0.00069866
26,al,2,,,,,,2.6007,0.00066106,0.00069868
27,al,2,,,,,,2.70066,0.00066106,0.00069868
28,al,2,,,,,,2.8007000000000004,0.00066104,0.0006987
29,al,2,,,,,,2.9007,0.00066106,0.00069872
30,al,2,,,,,,3.0006600000000003,0.00066106,0.00069872
31,al,2,,,,,,3.1007,0.00066106,0.00069872
32,al,2,,,,,,3.20066,0.00066106,0.0006987
33,al,2,,,,,,3.3007000000000004,0.00066106,0.00069872
34,al,2,,,,,,3.40066,0.00066106,0.00069872
35,al,2,,,,,,3.5007,0.00066106,0.00069874
36,al,2,,,,,,3.6007,0.00066106,0.00069872
37,al,2,,,,,,3.700660000000001,0.00066108,0.00069872
38,al,2,,,,,,3.8007,0.00066106,0.00069872
39,al,2,,,,,,3.900700000000001,0.00066106,0.00069872
40,al,2,,,,,,4.0007,0.00066104,0.00069876
41,al,2,,,,,,4.10066,0.00066106,0.00069872
42,al,2,,,,,,4.2007,0.00066106,0.00069876
43,al,2,,,,,,4.3007,0.00066104,0.00069876
44,al,2,,,,,,4.40066,0.00066104,0.00069878
45,al,2,,,,,,4.500660000000001,0.00066106,0.00069878
46,al,2,,,,,,4.600700000000001,0.00066106,0.00069878
47,al,2,,,,,,4.7007,0.00066106,0.00069878
48,al,2,,,,,,4.8007,0.00066104,0.00069876
49,al,2,,,,,,4.9007000000000005,0.00066106,0.00069878
50,al,2,,,,,,5.0007,0.00066106,0.00069876
51,al,2,,,,,,5.10066,0.00066106,0.00069876
52,al,2,,,,,,5.2007,0.00066108,0.00069878
53,al,2,,,,,,5.300660000000001,0.00066106,0.00069878
54,al,2,,,,,,5.40066,0.00066106,0.00069882
55,al,2,,,,,,5.500660000000001,0.00066106,0.0006988
56,al,2,,,,,,5.600700000000001,0.00066106,0.0006988
57,al,2,,,,,,5.7007,0.00066108,0.0006988
58,al,2,,,,,,5.800700000000001,0.00066106,0.0006988
59,al,2,,,,,,5.9007000000000005,0.00066106,0.00069882
60,al,2,,,,,,6.0007,0.00066108,0.0006988
61,al,2,,,,,,6.10066,0.00066108,0.00069882
62,al,2,,,,,,6.2007,0.00066106,0.00069882
63,al,2,,,,,,6.300700000000001,0.00066104,0.0006988
64,al,2,,,,,,6.40066,0.00066102,0.00069884
65,al,2,,,,,,6.500660000000001,0.00066086,0.00069894
66,al,2,,,,,,6.600700000000001,0.00066082,0.000699
67,al,2,,,,,,6.700660000000001,0.0006608,0.00069902
68,al,2,,,,,,6.800700000000001,0.00066078,0.00069902
69,al,2,,,,,,6.90066,0.0006605,0.00069902
70,al,2,,,,,,7.0007,0.0006604,0.00069904
71,al,2,,,,,,7.100700000000001,0.00066028,0.00069906
72,al,2,,,,,,7.2007,0.00066032,0.00069906
73,al,2,,,,,,7.30066,0.00066028,0.00069908
74,al,2,,,,,,7.40066,0.00066024,0.00069908
75,al,2,,,,,,7.50066,0.00066026,0.00069908
76,al,2,,,,,,7.60066,0.00066026,0.00069908
77,al,2,,,,,,7.7007,0.00066024,0.0006991
78,al,2,,,,,,7.800700000000002,0.00066024,0.00069908
79,al,2,,,,,,7.90066,0.00066024,0.00069906
80,al,2,,,,,,8.00066,0.00066022,0.0006991
81,al,2,,,,,,8.100660000000001,0.00066022,0.00069908
82,al,2,,,,,,8.200700000000001,0.00065782,0.00069894
83,al,2,,,,,,8.3007,0.0006541,0.00069886
84,al,2,,,,,,8.40066,0.0006521,0.00069884
85,al,2,,,,,,8.5007,0.0006508,0.00069888
86,al,2,,,,,,8.600660000000001,0.00064984,0.00069886
87,al,2,,,,,,8.700700000000001,0.00064912,0.00069884
88,al,2,,,,,,8.8007,0.00064852,0.00069884
89,al,2,,,,,,8.9007,0.00064804,0.00069878
90,al,2,,,,,,9.00066,0.00064762,0.00069874
91,al,2,,,,,,9.10066,0.00064728,0.00069866
92,al,2,,,,,,9.2007,0.00064696,0.00069854
93,al,2,,,,,,9.30066,0.00064668,0.00069844
94,al,2,,,,,,9.4007,0.00064644,0.00069832
95,al,2,,,,,,9.50066,0.00064626,0.0006982
96,al,2,,,,,,9.6007,0.00064606,0.00069804
97,al,2,,,,,,9.7007,0.00064588,0.00069786
98,al,2,,,,,,9.8007,0.00064572,0.00069768
99,al,2,,,,,,9.90066,0.00064558,0.00069754
100,al,2,,,,,,10.0007,0.00064546,0.00069732
101,al,2,,,,,,10.10066,0.00064536,0.00069716
102,al,2,,,,,,10.2007,0.00064524,0.00069694
103,al,2,,,,,,10.3007,0.00064512,0.00069676
104,al,2,,,,,,10.4007,0.00064502,0.00069654
105,al,2,,,,,,10.5007,0.00064494,0.00069634
106,al,2,,,,,,10.60066,0.00064484,0.00069614
107,al,2,,,,,,10.70066,0.00064476,0.00069592
108,al,2,,,,,,10.80066,0.00064468,0.00069576
109,al,2,,,,,,10.90066,0.00064462,0.0006955
110,al,2,,,,,,11.0007,0.00064456,0.00069534
111,al,2,,,,,,11.10066,0.0006445,0.00069514
112,al,2,,,,,,11.2007,0.00064442,0.0006949
113,al,2,,,,,,11.30066,0.00064438,0.0006947
114,al,2,,,,,,11.40066,0.00064432,0.00069452
115,al,2,,,,,,11.5007,0.00064426,0.00069432
116,al,2,,,,,,11.60066,0.0006442,0.00069412
117,al,2,,,,,,11.70066,0.00064416,0.00069396
118,al,2,,,,,,11.80066,0.0006441,0.00069376
119,al,2,,,,,,11.9007,0.00064404,0.00069356
120,al,2,,,,,,12.0007,0.00064402,0.0006934
121,al,2,,,,,,12.100700000000002,0.00064398,0.00069322
122,al,2,,,,,,12.20066,0.00064392,0.00069304
123,al,2,,,,,,12.3007,0.00064388,0.00069288
124,al,2,,,,,,12.400670000000002,0.00064384,0.00069272
125,al,2,,,,,,12.5007,0.0006438,0.00069256
126,al,2,,,,,,12.60066,0.00064376,0.00069238
127,al,2,,,,,,12.7007,0.00064372,0.00069222
128,al,2,,,,,,12.8007,0.00064368,0.00069206
129,al,2,,,,,,12.90066,0.00064364,0.0006919
130,al,2,,,,,,13.000700000000002,0.00064362,0.00069178
131,al,2,,,,,,13.10066,0.00064358,0.00069162
132,al,2,,,,,,13.20066,0.00064354,0.00069146
133,al,2,,,,,,13.3007,0.00064352,0.00069132
134,al,2,,,,,,13.4007,0.0006435,0.00069118
135,al,2,,,,,,13.500700000000002,0.00064346,0.00069104
136,al,2,,,,,,13.600700000000002,0.0006434,0.00069092
137,al,2,,,,,,13.70066,0.00064338,0.00069078
138,al,2,,,,,,13.8007,0.00064336,0.00069064
139,al,2,,,,,,13.900660000000002,0.00064332,0.00069048
140,al,2,,,,,,14.000660000000002,0.0006433,0.00069036
141,al,2,,,,,,14.10066,0.00064328,0.00069026
142,al,2,,,,,,14.20066,0.00064324,0.00069014
143,al,2,,,,,,14.3007,0.00064322,0.00069
144,al,2,,,,,,14.4007,0.00064318,0.00068988
145,al,2,,,,,,14.500700000000002,0.00064316,0.0006898
146,al,2,,,,,,14.600700000000002,0.00064312,0.00068966
147,al,2,,,,,,14.7007,0.0006431,0.00068954
148,al,2,,,,,,14.80066,0.00064308,0.00068946
149,al,2,,,,,,14.9007,0.00064304,0.00068932
150,al,2,,,,,,15.000700000000002,0.00064304,0.00068926
151,al,2,,,,,,15.100700000000002,0.000643,0.00068914
152,al,2,,,,,,15.20066,0.00064302,0.000689
153,al,2,,,,,,15.30066,0.00064296,0.00068892
154,al,2,,,,,,15.400660000000002,0.00064292,0.00068882
155,al,2,,,,,,15.500700000000002,0.00064294,0.00068874
156,al,2,,,,,,15.60066,0.00064292,0.00068864
157,al,2,,,,,,15.7007,0.00064288,0.00068854
158,al,2,,,,,,15.80066,0.00064286,0.00068846
159,al,2,,,,,,15.900660000000002,0.00064282,0.00068836
160,al,2,,,,,,16.00066,0.00064282,0.00068828
161,al,2,,,,,,16.10066,0.0006428,0.00068822
162,al,2,,,,,,16.2007,0.00064278,0.0006881
163,al,2,,,,,,16.30066,0.00064278,0.000688
164,al,2,,,,,,16.400660000000002,0.00064274,0.00068792
165,al,2,,,,,,16.500700000000002,0.00064274,0.00068784
166,al,2,,,,,,16.6007,0.00064268,0.00068778
167,al,2,,,,,,16.700660000000003,0.00064268,0.00068768
168,al,2,,,,,,16.800700000000003,0.00064268,0.00068762
169,al,2,,,,,,16.900660000000002,0.00064264,0.00068752
170,al,2,,,,,,17.000700000000002,0.0006426,0.00068748
171,al,2,,,,,,17.10066,0.00064262,0.0006874
172,al,2,,,,,,17.2007,0.00064258,0.00068732
173,al,2,,,,,,17.300700000000003,0.00064258,0.00068724
174,al,2,,,,,,17.40067,0.00064256,0.00068718
175,al,2,,,,,,17.50066,0.00064254,0.00068712
176,al,2,,,,,,17.60066,0.00064252,0.00068704
177,al,2,,,,,,17.7007,0.00064252,0.00068698
178,al,2,,,,,,17.80066,0.0006425,0.00068692
179,al,2,,,,,,17.9007,0.0006425,0.00068684
180,al,2,,,,,,18.000700000000002,0.00064246,0.00068676
181,al,2,,,,,,18.10066,0.00064246,0.00068674
182,al,2,,,,,,18.200660000000003,0.00064244,0.00068668
183,al,2,,,,,,18.300700000000003,0.00064242,0.00068662
184,al,2,,,,,,18.40066,0.00064242,0.00068654
185,al,2,,,,,,18.50066,0.00064238,0.00068648
186,al,2,,,,,,18.6007,0.00064238,0.00068642
187,al,2,,,,,,18.7007,0.00064236,0.0006864
