trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
67,66,tpe,13,0.28525182864288556,0.9610162197893661,1.0509606003819523,821,2,0.07289481988714905,1.2906583498603124,0.9536749808689526,0.5694251016948719,0.00014258949725245735,23.98985289861719,0.27182966760291505,0.20943095998393826,0.5179224141592893,7782.057609329259,4263.100228747695,0.15294227673081345,0.24959483047590703,1.0000910893646382,0.8756497143124203,31.357280209000237,0.27182966760291505
55,54,tpe,10,0.2656376470732852,0.7408936806476145,0.9268874907549908,682,2,0.056265258049545484,0.7137789414526604,0.9600067361055619,0.4299809231491294,0.0014624458567386164,1.6194582390826995,0.27189358522962315,0.20966515547553,0.5168436479399925,7790.759870005292,4228.225131344412,0.15430096317019415,0.24891371901637271,0.999849057208326,0.8847826392289164,31.029926167000212,0.27189358522962315
94,93,tpe,15,0.21103429275278862,0.6269141981626147,0.8650774416088405,1177,2,0.09366483402385506,0.13944060298998595,0.8952607483290775,0.4115000850744988,4.161250091253638e-05,2.066258398273808,0.27203874841438636,0.20936737449794704,0.5182150975741273,7779.6948931618945,4192.164613645997,0.15357988601146874,0.2506854956657574,1.0092272610263218,0.868430012437882,58.44637545800015,0.27203874841438636
68,67,tpe,13,0.4831752191530852,0.548042323644487,0.963499270310618,1011,3,0.08092116007893901,2.8962273514957446,0.9296982930636575,0.4563593850070068,0.014253881161925925,29.988783138847683,0.27206544301133284,0.2097807043528231,0.5163109551548215,7795.053447324793,4247.363985181929,0.15460721629608623,0.24913895463403896,1.0017403826429674,0.8520016310160062,42.8763508750003,0.27206544301133284
84,83,tpe,11,0.4229827037396827,0.5952331623040277,1.0866886811039655,777,2,0.08686826519125886,0.25910842661708383,0.9617363957737813,0.7374640127059517,2.889998376353098e-05,1.7159261960624657,0.2720700627367191,0.2096548110175109,0.5168913226935183,7790.375489547657,4218.042376496294,0.15474833839495164,0.24966100687683265,1.0059905852903326,0.8531320325640519,28.33112266599983,0.2720700627367191
95,94,tpe,13,0.43271571007277326,0.39004665958030554,0.9128542773023544,531,2,0.1373503053017549,1.3151258150200913,0.914906163599883,0.6992343679685571,0.040679128470595946,26.209279693057557,0.2722874304024824,0.21021686836109874,0.5142975472083127,7811.260475358171,4325.487187841574,0.15515936552532375,0.2482822481655345,0.9964955080442114,0.9089749263207567,57.6009823330005,0.2722874304024824
27,26,tpe,11,0.5878673633918825,0.3857502010220334,0.8397664861010107,970,2,0.037888301429828276,0.5170624112816136,0.8457043069421502,0.9203085098260343,1.4886792125984224e-05,0.5741911876785619,0.27230862075791223,0.2092214529302675,0.5188864372147383,7774.272724222723,4120.135532551083,0.15282399763576637,0.25234867131057886,1.0170878320540264,0.9292545536186774,36.42491329199993,0.27230862075791223
42,41,tpe,11,0.3983081762571081,0.6409117790631298,0.917076599905046,759,3,0.030139119420596536,0.28532032980226474,0.9580806512316333,0.4711345903960203,0.021583419086963696,0.696265878052672,0.2724871591072471,0.20945699956536384,0.517802528551687,7783.025190831022,4215.713972334617,0.15338774078627612,0.25212063816753294,1.0166054108051619,0.8688773773876847,35.75330737500008,0.2724871591072471
19,18,startup_or_anchor,22,0.5078523494012248,0.9992072015963969,0.8663581220102856,1034,3,0.12914907740674908,6.735791815314738,0.929882622691781,0.8795178733836465,1.1125340813867696e-06,2.163538942994242,0.27257917657585834,0.2112118291151471,0.5096889873902481,7848.231331565964,4352.302032243875,0.15930180871160607,0.24546938984284486,0.9904116654909757,0.9131222424266742,56.58023766700012,0.27257917657585834
87,86,tpe,11,0.529777656706441,0.43975756429476365,0.9221922100642768,573,3,0.18350585700115493,0.755363077153099,0.9541886004839021,0.5389583303990679,0.00011914770127223075,1.186086389259188,0.2727223397791419,0.21053278439520282,0.5128366131707619,7822.999316536655,4292.699103569828,0.15727703468906531,0.24875822153575639,1.0056356199917436,0.8948563342541236,32.47163412499958,0.2727223397791419
35,34,tpe,11,0.6083513652853559,0.7964651271668721,0.833044040534077,1173,3,0.04325049085346742,0.5468815267415102,0.8359091078953693,0.9453927022123266,6.842634736476937e-06,0.10897451870668004,0.27280384233588884,0.21045491994054683,0.5131968962206899,7820.106020951807,4280.268906364681,0.15637996477678298,0.24939568958136812,1.006455216746354,0.973979589824719,52.06106899999986,0.27280384233588884
91,90,tpe,11,0.31699584928988633,1.5903642213018465,0.8747721410953938,804,2,0.12553625945051963,9.147420866040466,0.8668342853282771,0.4132049553431117,0.00497462564713456,7.828906089474608,0.2729109960657149,0.20996836869930038,0.5154451768693676,7802.026698823117,4229.6928737362505,0.15372350345189661,0.2517705094656581,1.013215124969752,0.963361994485985,40.973975625000094,0.2729109960657149
77,76,tpe,10,0.2919367523385568,0.7353448174972087,1.0701982276199957,435,4,0.18423421583918315,0.5641767628551465,0.9698430855482445,0.45042087840853356,0.005651527912901269,20.432495232845802,0.2732012657653031,0.21057360767746142,0.5126476683785917,7824.516232346823,4221.736244645299,0.15469815844970738,0.25051063235136684,1.0062677555586736,0.8673314453499764,28.837503417000335,0.2732012657653031
97,96,tpe,18,0.5413496826795821,0.6223427936468359,0.9926011526380253,600,4,0.1925755623113035,1.0819186615389378,0.8240872266959478,0.6096485635775969,0.0004738321227550203,16.195067402950617,0.2734699814432069,0.21188263029090967,0.5065696214501183,7873.157032114681,4351.694804904536,0.15783649003731795,0.2463494046091889,0.9865930848945486,0.9212918418509841,44.2917621659999,0.2734699814432069
81,80,tpe,10,0.2540630686969879,1.4749679482364022,0.8750885226321686,1031,6,0.16838297835289187,4.3136103662411935,0.9829675084699697,0.4330133255943525,0.17516114837174335,1.2550283997701333,0.2736802491539705,0.2107639974716855,0.5117659922965327,7831.590756318798,4203.461711099097,0.15589492207092467,0.2516650067291399,1.0165661144395166,0.8813573079632322,30.838680666999608,0.2736802491539705
96,95,tpe,12,0.21716965043054542,1.5951043986707634,0.7285721740009701,805,3,0.07010419006743258,0.4495361562205426,0.9351840409072838,0.5574521172986528,5.655410219042049e-05,25.787341053423525,0.27376525275031316,0.21159454803678596,0.5079104760611092,7862.4524414563175,4312.158465521312,0.15693555575964926,0.24868281885410873,0.9985604923650822,0.9887282338784603,56.76820141600001,0.27376525275031316
65,64,tpe,10,0.2684102186359878,0.7355766365727777,0.7825340342614268,886,2,0.19074542402452943,1.2680581395746138,0.9807418981761034,0.4812714502017667,0.0003809342683472849,0.26897827710278427,0.2740962828332042,0.21188985828024762,0.5065359559217758,7873.425610501716,4311.245335153755,0.15817240565051044,0.24882569821182637,1.00257264558399,0.8512188639037137,28.352523875000315,0.2740962828332042
29,28,tpe,11,0.4679740154931565,0.4509834941484843,0.8580634563061615,793,2,0.020844120648294624,1.006915681874015,0.7624214118942395,0.8986283804452174,1.597362429840037e-05,0.367558492211797,0.27412939217601445,0.21065261155725729,0.5122819060377506,7827.451866810701,4207.543219683211,0.15294971553434977,0.2539071224750287,1.0197470103969064,0.7870582165830419,32.565869999999904,0.27412939217601445
