Temperature,n,mae,rmse,nrmse_range,r2,median_ape_pct
30C,84,3685.3547515526984,7139.999996857882,0.19215188690387328,0.594188378881176,50.40187131799679
40C,84,4569.988554625628,8368.794943974652,0.22522125214341673,0.4424883976531001,43.64695248300829
50C,84,4422.050895108887,8271.876701296602,0.22261298558680748,0.4553266065653213,49.371859288920106
60C,84,4071.127175123805,6773.098666843252,0.18227782767405853,0.6348234671484081,81.59834439113776
