index,Sample,Trial,k,Time,Primary,Secondary
0,pdms,3,0.15,0.0093,0.00066006,0.0006984
1,pdms,3,0.15,0.1007,0.00066032,0.00069832
2,pdms,3,0.15,0.20066,0.0006603,0.00069828
3,pdms,3,0.15,0.30066,0.00066032,0.0006983
4,pdms,3,0.15,0.40066,0.00066032,0.00069828
5,pdms,3,0.15,0.50066,0.00066032,0.00069826
6,pdms,3,0.15,0.60066,0.00066028,0.00069826
7,pdms,3,0.15,0.7007000000000001,0.0006603,0.00069822
8,pdms,3,0.15,0.80066,0.00066026,0.00069824
9,pdms,3,0.15,0.9006600000000001,0.00066026,0.00069824
10,pdms,3,0.15,1.00066,0.00066026,0.00069824
11,pdms,3,0.15,1.1007,0.00066024,0.00069826
12,pdms,3,0.15,1.2007,0.00066026,0.00069822
13,pdms,3,0.15,1.3007000000000002,0.00066024,0.0006982
14,pdms,3,0.15,1.40066,0.00066026,0.00069824
15,pdms,3,0.15,1.50066,0.00066028,0.0006982
16,pdms,3,0.15,1.6006600000000002,0.00066024,0.0006982
17,pdms,3,0.15,1.70066,0.00066024,0.0006982
18,pdms,3,0.15,1.8006600000000001,0.00066024,0.0006982
19,pdms,3,0.15,1.9007,0.00066026,0.00069822
20,pdms,3,0.15,2.0007,0.00066024,0.00069822
21,pdms,3,0.15,2.10066,0.00066024,0.0006982
22,pdms,3,0.15,2.2007000000000003,0.00066022,0.00069822
23,pdms,3,0.15,2.3007,0.00066024,0.0006982
24,pdms,3,0.15,2.4007,0.00066022,0.0006982
25,pdms,3,0.15,2.5007,0.00066024,0.0006982
26,pdms,3,0.15,2.6006600000000004,0.00066026,0.0006982
27,pdms,3,0.15,2.7007000000000003,0.00066024,0.00069816
28,pdms,3,0.15,2.80066,0.00066022,0.00069818
29,pdms,3,0.15,2.90066,0.00066024,0.0006982
30,pdms,3,0.15,3.0007,0.00066022,0.00069818
31,pdms,3,0.15,3.1007,0.00066024,0.00069816
32,pdms,3,0.15,3.20066,0.00066024,0.00069816
33,pdms,3,0.15,3.3007000000000004,0.00066022,0.0006982
34,pdms,3,0.15,3.40066,0.00066024,0.00069818
35,pdms,3,0.15,3.5007,0.00066022,0.00069818
36,pdms,3,0.15,3.6007,0.00066024,0.00069818
37,pdms,3,0.15,3.7007,0.00066022,0.00069816
38,pdms,3,0.15,3.80066,0.00066022,0.00069816
39,pdms,3,0.15,3.90066,0.00066022,0.00069814
40,pdms,3,0.15,4.0007,0.0006602,0.00069816
41,pdms,3,0.15,4.100700000000001,0.0006602,0.00069814
42,pdms,3,0.15,4.20066,0.00066022,0.00069816
43,pdms,3,0.15,4.300660000000001,0.00066022,0.00069816
44,pdms,3,0.15,4.40066,0.00066022,0.00069814
45,pdms,3,0.15,4.5007,0.00066024,0.00069816
46,pdms,3,0.15,4.600700000000001,0.0006602,0.00069816
47,pdms,3,0.15,4.70066,0.00066022,0.00069816
48,pdms,3,0.15,4.800660000000001,0.0006602,0.00069816
49,pdms,3,0.15,4.90066,0.0006602,0.00069814
50,pdms,3,0.15,5.000660000000001,0.0006602,0.00069814
51,pdms,3,0.15,5.100700000000001,0.00066018,0.00069816
52,pdms,3,0.15,5.20066,0.00066018,0.00069814
53,pdms,3,0.15,5.300700000000001,0.0006602,0.00069814
54,pdms,3,0.15,5.4007000000000005,0.00066018,0.00069814
55,pdms,3,0.15,5.5007,0.00066022,0.00069814
56,pdms,3,0.15,5.60066,0.0006602,0.00069814
57,pdms,3,0.15,5.70066,0.00066018,0.00069814
58,pdms,3,0.15,5.800700000000001,0.0006602,0.00069816
59,pdms,3,0.15,5.90066,0.0006602,0.00069816
60,pdms,3,0.15,6.000660000000001,0.0006602,0.00069816
61,pdms,3,0.15,6.100700000000001,0.00066022,0.00069814
62,pdms,3,0.15,6.200660000000001,0.00066018,0.00069814
63,pdms,3,0.15,6.300700000000001,0.00066018,0.00069816
64,pdms,3,0.15,6.40066,0.00066018,0.00069816
65,pdms,3,0.15,6.500660000000001,0.00066022,0.0006981
66,pdms,3,0.15,6.600700000000001,0.0006602,0.00069808
67,pdms,3,0.15,6.700660000000001,0.00066008,0.00069826
68,pdms,3,0.15,6.800660000000001,0.00066004,0.00069822
69,pdms,3,0.15,6.90066,0.00066002,0.00069818
70,pdms,3,0.15,7.0007,0.00066,0.00069818
71,pdms,3,0.15,7.100700000000001,0.00066012,0.00069818
72,pdms,3,0.15,7.2007,0.00065998,0.00069818
73,pdms,3,0.15,7.30066,0.00065996,0.00069816
74,pdms,3,0.15,7.4007,0.00066,0.0006982
75,pdms,3,0.15,7.50066,0.00066,0.0006982
76,pdms,3,0.15,7.6007,0.00065996,0.00069822
77,pdms,3,0.15,7.700660000000002,0.00065994,0.00069822
78,pdms,3,0.15,7.80066,0.00065994,0.0006982
79,pdms,3,0.15,7.9007,0.00065996,0.0006982
80,pdms,3,0.15,8.0007,0.00065994,0.0006982
81,pdms,3,0.15,8.100660000000001,0.0006599,0.00069822
82,pdms,3,0.15,8.200660000000001,0.00065994,0.00069822
83,pdms,3,0.15,8.3007,0.0006599,0.00069822
84,pdms,3,0.15,8.4007,0.0006599,0.0006982
85,pdms,3,0.15,8.50066,0.00065988,0.0006982
86,pdms,3,0.15,8.600660000000001,0.00065988,0.00069822
87,pdms,3,0.15,8.700700000000001,0.00065988,0.00069828
88,pdms,3,0.15,8.8007,0.0006597,0.00069788
89,pdms,3,0.15,8.9007,0.0006594,0.00069788
90,pdms,3,0.15,9.0007,0.0006592,0.0006979
91,pdms,3,0.15,9.1007,0.00065908,0.00069784
92,pdms,3,0.15,9.2007,0.00065898,0.00069786
93,pdms,3,0.15,9.3007,0.0006589,0.00069784
94,pdms,3,0.15,9.4007,0.00065882,0.00069784
95,pdms,3,0.15,9.5007,0.00065878,0.00069784
96,pdms,3,0.15,9.6007,0.00065874,0.00069784
97,pdms,3,0.15,9.700660000000001,0.0006587,0.00069782
98,pdms,3,0.15,9.8007,0.00065866,0.0006978
99,pdms,3,0.15,9.90066,0.00065864,0.0006978
100,pdms,3,0.15,10.0007,0.00065858,0.00069778
101,pdms,3,0.15,10.100700000000002,0.00065856,0.0006978
102,pdms,3,0.15,10.2007,0.00065852,0.00069776
103,pdms,3,0.15,10.30066,0.00065852,0.00069776
104,pdms,3,0.15,10.40066,0.0006585,0.00069776
105,pdms,3,0.15,10.500660000000002,0.00065846,0.0006977
106,pdms,3,0.15,10.600700000000002,0.0006585,0.0006977
107,pdms,3,0.15,10.7007,0.00065844,0.00069766
108,pdms,3,0.15,10.80066,0.00065844,0.00069766
109,pdms,3,0.15,10.90066,0.00065844,0.0006976
110,pdms,3,0.15,11.000660000000002,0.00065838,0.0006976
111,pdms,3,0.15,11.10067,0.00065838,0.00069758
112,pdms,3,0.15,11.2007,0.00065838,0.00069758
113,pdms,3,0.15,11.30066,0.00065838,0.00069756
114,pdms,3,0.15,11.40066,0.00065834,0.0006975
115,pdms,3,0.15,11.5007,0.00065836,0.00069748
116,pdms,3,0.15,11.60066,0.00065832,0.00069748
117,pdms,3,0.15,11.7007,0.00065832,0.00069746
118,pdms,3,0.15,11.80066,0.0006583,0.00069742
119,pdms,3,0.15,11.90066,0.0006583,0.0006974
120,pdms,3,0.15,12.000660000000002,0.0006583,0.0006974
121,pdms,3,0.15,12.100700000000002,0.0006583,0.00069734
122,pdms,3,0.15,12.2007,0.00065826,0.00069732
123,pdms,3,0.15,12.3007,0.00065824,0.00069732
124,pdms,3,0.15,12.40066,0.00065826,0.00069728
125,pdms,3,0.15,12.5007,0.00065824,0.00069726
126,pdms,3,0.15,12.600700000000002,0.00065824,0.00069722
127,pdms,3,0.15,12.7007,0.00065822,0.00069722
128,pdms,3,0.15,12.80066,0.00065822,0.00069722
129,pdms,3,0.15,12.9007,0.00065822,0.0006972
130,pdms,3,0.15,13.000660000000002,0.0006582,0.00069716
131,pdms,3,0.15,13.10066,0.0006582,0.00069716
132,pdms,3,0.15,13.2007,0.00065818,0.00069714
133,pdms,3,0.15,13.30066,0.0006582,0.00069712
134,pdms,3,0.15,13.4007,0.00065816,0.00069708
135,pdms,3,0.15,13.500700000000002,0.00065818,0.00069706
136,pdms,3,0.15,13.600700000000002,0.00065816,0.00069706
