index,Sample,Trial,k,Time,Primary,Secondary
0,gypsum,1,0.17,0.00941,0.00066072,0.0006984
1,gypsum,1,0.17,0.10067,0.00066048,0.00069844
2,gypsum,1,0.17,0.2007,0.00066044,0.00069844
3,gypsum,1,0.17,0.3007,0.00066046,0.00069842
4,gypsum,1,0.17,0.4007,0.00066042,0.0006984
5,gypsum,1,0.17,0.5007,0.00066044,0.0006984
6,gypsum,1,0.17,0.6007,0.00066044,0.0006984
7,gypsum,1,0.17,0.70066,0.00066044,0.00069836
8,gypsum,1,0.17,0.8007,0.00066044,0.0006984
9,gypsum,1,0.17,0.9006600000000001,0.0006604,0.00069838
10,gypsum,1,0.17,1.0007,0.0006604,0.0006984
11,gypsum,1,0.17,1.1007,0.0006604,0.0006984
12,gypsum,1,0.17,1.2007,0.00066042,0.00069834
13,gypsum,1,0.17,1.3007000000000002,0.00066042,0.00069838
14,gypsum,1,0.17,1.4007,0.0006604,0.00069836
15,gypsum,1,0.17,1.5007,0.00066044,0.00069834
16,gypsum,1,0.17,1.6007000000000002,0.00066042,0.00069834
17,gypsum,1,0.17,1.7007,0.00066042,0.00069836
18,gypsum,1,0.17,1.8006600000000001,0.0006604,0.00069836
19,gypsum,1,0.17,1.9007,0.00066042,0.00069834
20,gypsum,1,0.17,2.0007,0.00066042,0.00069834
21,gypsum,1,0.17,2.10066,0.0006604,0.00069832
22,gypsum,1,0.17,2.2007000000000003,0.0006604,0.00069834
23,gypsum,1,0.17,2.30066,0.0006604,0.00069834
24,gypsum,1,0.17,2.4007,0.00066042,0.00069832
25,gypsum,1,0.17,2.5007,0.00066038,0.00069834
26,gypsum,1,0.17,2.6007,0.0006604,0.00069834
27,gypsum,1,0.17,2.7007000000000003,0.00066038,0.00069834
28,gypsum,1,0.17,2.80066,0.0006604,0.00069836
29,gypsum,1,0.17,2.9007,0.00066042,0.0006983
30,gypsum,1,0.17,3.0007,0.00066038,0.0006983
31,gypsum,1,0.17,3.1006600000000004,0.00066038,0.0006983
32,gypsum,1,0.17,3.20066,0.00066038,0.00069832
33,gypsum,1,0.17,3.30066,0.00066038,0.00069832
34,gypsum,1,0.17,3.4007000000000005,0.0006604,0.00069834
35,gypsum,1,0.17,3.5006600000000003,0.00066038,0.00069834
36,gypsum,1,0.17,3.6006600000000004,0.00066038,0.00069832
37,gypsum,1,0.17,3.7007,0.00066038,0.00069832
38,gypsum,1,0.17,3.8007,0.00066038,0.0006983
39,gypsum,1,0.17,3.90066,0.00066038,0.00069832
40,gypsum,1,0.17,4.0007,0.00066038,0.0006983
41,gypsum,1,0.17,4.10066,0.00066036,0.0006983
42,gypsum,1,0.17,4.2007,0.00066038,0.0006983
43,gypsum,1,0.17,4.3007,0.00066034,0.0006983
44,gypsum,1,0.17,4.4007000000000005,0.00066038,0.00069834
45,gypsum,1,0.17,4.5007,0.00066036,0.00069832
46,gypsum,1,0.17,4.600700000000001,0.00066038,0.0006983
47,gypsum,1,0.17,4.70066,0.00066038,0.0006983
48,gypsum,1,0.17,4.800660000000001,0.00066038,0.0006983
49,gypsum,1,0.17,4.9007000000000005,0.00066038,0.00069832
50,gypsum,1,0.17,5.0007,0.00066036,0.00069832
51,gypsum,1,0.17,5.100700000000001,0.00066038,0.00069832
52,gypsum,1,0.17,5.2007,0.00066038,0.00069834
53,gypsum,1,0.17,5.300660000000001,0.00066038,0.00069834
54,gypsum,1,0.17,5.40066,0.00066038,0.0006983
