number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
20,0.28030217374560396,0.5044448101856421,0.5303431888318924,0.27308965610802266,0.019866664051797392,5,4.932743818435116,560,0.00018880639010225624,3.504071112178612,16,0.3975985593320983,0.8730541885700848,0,126.85580760007724,0.16122755478367587,0.28030217374560396,4432.649102662211,0.21647984193098654,0.4849254439619588,8043.980705119384,0.8962498067344762,0.25528932725846953,1.0292641840036576,COMPLETE
21,0.270007688999222,0.4629701351326639,0.3596943200709774,0.8166053734680376,0.04045687849775358,2,5.732179600110452,860,0.015182122118455705,0.02105146717581522,11,0.8265276809865134,0.810476408862635,1,77.723468599841,0.1501244999901781,0.270007688999222,4079.862569439745,0.20746996908091164,0.5269079424219951,7709.190903375688,0.8385169967178752,0.2501508796732414,1.0029734254047022,COMPLETE
22,0.2764549603578512,0.9052665726586505,1.426567820640951,0.342729955267423,0.11740154659249671,3,3.3364115945085953,882,0.006128298797904739,0.1372464886432952,44,1.4946910342338182,0.7779259525001425,4,240.02677530003712,0.15832433426880885,0.2764549603578512,4300.639181937413,0.21357113351511348,0.4986739433016866,7935.898612276946,0.9187438743142077,0.25153530737095087,1.0107504771844653,COMPLETE
23,0.28107296858587855,0.8346312556561055,1.5423824021979387,0.6716521042995094,0.18881784005216193,4,0.5893736291302386,922,0.8549878911775954,0.014589110113323233,69,1.2873068527886682,0.8383907471166645,5,283.63195650000125,0.1674744068641932,0.28107296858587855,4631.636724254072,0.2189555258733135,0.4730771976629128,8135.972429089695,0.8438086446821454,0.24846977085026015,1.0002798298609064,COMPLETE
24,0.2818365997078877,0.8459251046980538,1.2845391360189222,0.30878846204419275,0.0892129709888883,3,0.6681938854308415,600,2.8534992873755693,0.2761650795322652,50,0.9660048231759627,0.8122603416269599,5,205.623801499838,0.16379007919389363,0.2818365997078877,4534.694160544149,0.21876897331143144,0.47397470342312664,8129.040489400141,0.9162581083588247,0.2522705055858251,1.0093745350951049,COMPLETE
25,0.28133742935510764,0.48121630507081503,1.1344158213718087,0.46851416343415664,0.043515335894511106,6,4.0880914668787325,752,0.0013928018821210695,7.586690516696533,11,0.3815576561800263,0.851294405114921,2,143.08738169982098,0.16064843219862926,0.28133742935510764,4413.528494666994,0.217109022614676,0.48192705014472603,8067.359867051908,0.9139315707605139,0.2569136269617266,1.0335851205863749,COMPLETE
26,0.28113011852354486,0.4346036930378395,0.46057398772310587,0.7687246559899924,0.06167704026280964,2,3.1745946968678873,836,0.4233594064480313,0.07096400744600381,12,1.1086079447606243,0.6748771214724886,0,76.87729750014842,0.15820703773224506,0.28113011852354486,4363.394359381368,0.2166947989062815,0.4839020337670179,8051.968098986083,0.9346275458597386,0.25774127846905337,1.0315842644676696,COMPLETE
27,0.2888685605103239,0.9982685569666103,1.5750665516712823,0.20688514775084293,0.0776270441706928,4,0.5593844357764958,820,0.2606025209493302,0.24467105140115977,70,1.3957706460656267,0.878627314042784,5,346.8791635998059,0.17578759268924,0.2888685605103239,4784.497526100895,0.22547184330115722,0.44124708317744743,8378.10643653561,0.9378185422045862,0.2535868688366667,1.030037325805623,COMPLETE
28,0.2798504465316485,0.47205639860492304,0.8637765826322615,0.0650136188308438,0.07394373008447926,6,8.305814556789052,822,9.004465556293814e-05,0.6616888890296959,32,0.6553807599454474,0.8388589720266497,1,279.27406150009483,0.1608019861277516,0.2798504465316485,4420.690417948399,0.21627952420492635,0.4858782423861152,8036.537278013431,0.947734985141113,0.2542836893068884,1.022705742396371,COMPLETE
29,0.28577008763151585,0.9756748088831881,1.9948083838461268,0.4467138244803122,0.12227531926803402,3,0.9990646615690195,583,0.6927597345367756,0.014847344512934084,40,1.412858102064155,0.8145014034262424,5,183.45272769988514,0.1672473232956156,0.28577008763151585,4556.417754426968,0.2213871700846938,0.46130856518232943,8226.327720111638,0.9218910973850847,0.2575316701872882,1.0405685120115198,COMPLETE
