trial,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds
195,10,0.6109212787468322,0.4756867288559451,0.9725798257258992,950,4,0.06498116983150407,2.327934065425734,0.8332256421306257,0.46156512766616564,0.020128396643027752,22.71563306530694,0.26767973269633516,0.20627507578734525,0.5323416604996946,7664.790932863936,4148.8763080788285,0.15084348036405817,0.24561862763595954,0.9844909773621395,0.8316996842152039,42.066938000003574
181,11,0.679846297226855,0.3740962863775647,0.9189987530199298,982,3,0.07355363129021,2.767958112184337,0.8770637139684346,0.516332351270341,0.06445544379976384,26.782659676746324,0.26773645057976436,0.20675143602831245,0.530179197882925,7682.491576733806,4229.774740855709,0.1529106397282796,0.24394005820580772,0.9797359150354407,0.8603538698569471,35.92391874999157
166,20,0.2407303017083485,1.0590083299175994,0.876576761498237,1124,3,0.028234331668907632,2.8581621784377123,0.9651496825264518,0.42205119804041347,0.8671573438442588,2.2019702039318854,0.26776340818367717,0.2068105011160725,0.5299107211915383,7684.686323468883,4169.170069480386,0.15402311542923935,0.2438116282704187,0.9828353783893349,0.8924778965521175,47.13986887500505
132,10,0.45545615460169986,0.46379460524829097,1.171385212878024,932,4,0.057618384018335564,3.3006885144320095,0.9803418507297226,0.5498001497842828,2.2959656033457843,3.9309264347482396,0.2678033905544973,0.2071221151537031,0.5284930293678594,7696.265310610532,4230.204275941299,0.15367414560074225,0.24272510160317687,0.973484817219462,0.8146131750689098,26.613071250001667
218,15,0.3766988197348357,1.0721363700668258,0.9765648604163546,1188,4,0.07029714994597276,7.8978119745220585,0.9765664142543118,0.5758631849818544,0.9829884529563994,0.6895989753503988,0.2678188420957396,0.20795786383586223,0.5246802413593197,7727.320147927718,4314.143160130362,0.1564951063242807,0.23944391303950946,0.9604525375205031,0.9141099936499406,35.57994399999734
153,13,0.5588574825074855,1.4044930546311591,0.7588432692051282,1153,3,0.023903073260351952,3.154234921038668,0.9497387740239283,0.46107765593068506,0.1877266119567195,4.947076912964123,0.2678348711685914,0.20664354886685532,0.5306693943118499,7678.482694256111,4170.771538039878,0.15341420165592407,0.2447652892069444,0.9870567618914923,0.8021962054398949,40.665060500003165
156,10,0.3006661569535615,1.3519388818616735,0.8085733512966873,1121,4,0.03287532176252719,3.8027696050439896,0.9495755214399768,0.5727823362835861,0.06207200016494831,26.487488572369013,0.2679356749553733,0.20728936224319855,0.5277312564719322,7702.479895529333,4242.332492650582,0.15426456217971526,0.24258525084869886,0.974032819775847,0.8902616904337155,50.57752566599811
238,10,0.3547630439603848,1.69362284175541,1.1321113813076586,1008,2,0.08386848308364919,7.520015131408589,0.8461558598142541,0.5422776304739149,0.02136329030540576,9.073791938615544,0.26797189844869584,0.20688701850536512,0.5295628021217766,7687.529564657465,4199.492964486855,0.15258374333929506,0.24433951977332297,0.9802129720093982,0.9999783040229213,27.076217499998165
158,11,0.48970619139134575,0.6608291083213784,1.1888730471670859,893,4,0.06434766845110597,6.006388213093536,0.9369099638804107,0.7372085123944907,2.590955318027252,2.9789232901675042,0.2680504504399795,0.20751837661938974,0.5266871500463608,7710.989635775098,4271.502727520488,0.15434619864373336,0.24212829528235894,0.9704506532508875,0.7587777386443046,30.163620958002866
96,10,0.6946377960167112,1.6495680356466318,0.7604674118595436,417,5,0.05902664355935255,6.789451831925575,0.894777681426182,0.4531911880987879,0.027656783476788523,0.03548382994774278,0.26809168238450476,0.20700324586026098,0.5290340784708412,7691.848352918995,4178.105773796332,0.1533392756085166,0.24435374609697502,0.9825275151061218,0.9576852523179994,26.176342583989026
235,12,0.514750401325148,0.6000797984093905,0.9520986057305753,1129,5,0.154056104282132,8.18064524862969,0.8553316070324549,0.5188133028624509,0.1920285112432718,9.02594821773427,0.2681581983681585,0.20790298532434462,0.5249310748557949,7725.280966432408,4298.8679754893055,0.15600571089856638,0.24102085217525562,0.9682329478002629,0.8668060683800671,40.30295558299986
135,13,0.4308423801319168,0.9047743131932207,0.951472236259821,875,4,0.05324870278675757,9.15211228375372,0.9810317031169541,0.5271081000930262,0.03243384629683119,14.00490367708655,0.26817692877176086,0.20727164215061505,0.5278119966321893,7701.821450467829,4210.223659958215,0.15417824201993083,0.2436211464845833,0.9799604340104426,0.923524322469405,40.42038304200105
71,15,0.4392132200658989,0.9074426430603377,0.724698616490276,638,6,0.024148670077814245,6.649164922209469,0.8893596382481342,0.5131618728366241,0.1511991735122426,0.08550624212452912,0.26825866520514835,0.2079626893765159,0.524658182069152,7727.499455874193,4290.856789529747,0.15651921577465458,0.2411839033145297,0.9708753142912409,0.9534964966291277,49.74450833299488
112,11,0.43422212261636217,1.3571697459497887,0.739033215924746,701,5,0.016871818519931792,7.440925042794489,0.8821649028545914,0.5976558720650573,0.005324388887645043,0.03066074081699362,0.2682626597899973,0.20725644857217076,0.5278812194399984,7701.2568858840905,4274.111116351331,0.15451926747534225,0.24402484487130605,0.9837162863062817,0.9893809645443535,40.41316666700004
161,16,0.23287103283361427,1.3043994074305698,0.8550990521223173,1040,5,0.01567837057256046,7.962219050253247,0.9158023391306499,0.5326751136940734,0.006967816678415497,17.309635086314245,0.2684486868087608,0.2080408707241941,0.5243007155492141,7730.404526603246,4284.1959415986385,0.15563629581336516,0.2416312643382667,0.9697399803912997,0.8906650018944513,61.57259866700042
108,12,0.5477532505780517,0.49956191982907405,0.7536586397921218,540,6,0.018122665933197217,4.822196164582413,0.87534071939063,0.4629214479095087,0.7333906320864846,2.3765507853075136,0.2684677491000237,0.20759874647232213,0.5263204601074816,7713.976027212261,4249.2442624651385,0.15471110341692468,0.24347601051080628,0.9794502466670018,0.772959538700578,40.40475554201112
178,12,0.4730628214720817,0.4776865622358648,1.1787154608807806,626,4,0.06105144338757788,2.2431499359826663,0.8631122991523154,0.6217075188429522,0.09421665928502902,12.03775286662449,0.2685615841225939,0.2078236207486702,0.52529370983321,7722.3319291931875,4274.043461721713,0.15471969276683037,0.24295185349569473,0.9752208995565498,0.9285774372408241,35.10885824999423
