index,Sample,Trial,k,Time,Primary,Secondary
0,bismuth,4,7.92,0.0093,0.00066022,0.0006995
1,bismuth,4,7.92,0.1007,0.00066008,0.00069938
2,bismuth,4,7.92,0.20066,0.00066008,0.00069936
3,bismuth,4,7.92,0.30066,0.00066006,0.00069934
4,bismuth,4,7.92,0.40066,0.00066006,0.00069932
5,bismuth,4,7.92,0.5007,0.00066006,0.00069932
6,bismuth,4,7.92,0.6007,0.00066006,0.0006993
7,bismuth,4,7.92,0.70066,0.00066002,0.00069932
8,bismuth,4,7.92,0.8007,0.00066002,0.0006993
9,bismuth,4,7.92,0.9007,0.00066006,0.00069928
10,bismuth,4,7.92,1.00066,0.00066002,0.0006993
11,bismuth,4,7.92,1.1006600000000002,0.00066006,0.0006993
12,bismuth,4,7.92,1.20066,0.00066004,0.0006993
13,bismuth,4,7.92,1.3007000000000002,0.00066002,0.00069928
14,bismuth,4,7.92,1.4007,0.00066006,0.00069928
15,bismuth,4,7.92,1.50066,0.00066002,0.00069928
16,bismuth,4,7.92,1.6006600000000002,0.00066002,0.0006993
17,bismuth,4,7.92,1.7007,0.00066002,0.00069928
18,bismuth,4,7.92,1.8007000000000002,0.00066002,0.0006993
19,bismuth,4,7.92,1.90066,0.00066002,0.00069928
20,bismuth,4,7.92,2.0007,0.00066004,0.00069928
21,bismuth,4,7.92,2.1007,0.00066002,0.00069926
22,bismuth,4,7.92,2.2007000000000003,0.00066002,0.00069926
23,bismuth,4,7.92,2.3007,0.00066,0.00069928
24,bismuth,4,7.92,2.4007,0.00066002,0.00069924
25,bismuth,4,7.92,2.5007,0.00066,0.00069924
26,bismuth,4,7.92,2.6006600000000004,0.00066002,0.00069926
27,bismuth,4,7.92,2.7007000000000003,0.00066004,0.00069924
28,bismuth,4,7.92,2.8007000000000004,0.00066002,0.00069922
29,bismuth,4,7.92,2.9007,0.00066004,0.00069924
30,bismuth,4,7.92,3.0007,0.00066,0.00069924
31,bismuth,4,7.92,3.1007,0.00066002,0.00069922
32,bismuth,4,7.92,3.2007000000000003,0.00066002,0.00069922
33,bismuth,4,7.92,3.30066,0.00066002,0.00069922
34,bismuth,4,7.92,3.4007000000000005,0.00066004,0.00069924
35,bismuth,4,7.92,3.5006600000000003,0.00066004,0.0006992
36,bismuth,4,7.92,3.6007,0.00066002,0.00069922
37,bismuth,4,7.92,3.7007,0.00066002,0.0006992
