index,Sample,Trial,k,Mass,Volume,rho,cp,Time,Primary,Secondary
0,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.00931,0.00066062,0.0006987
1,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.1007,0.00066054,0.00069848
2,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.20066,0.00066052,0.00069846
3,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.3007,0.00066052,0.00069844
4,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.40066,0.00066052,0.00069846
5,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.5007,0.00066048,0.00069844
6,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.6007,0.0006605,0.0006984
7,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.70066,0.0006605,0.00069842
8,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.80066,0.00066052,0.00069842
9,pdms,1,0.15,1.0,1.0,965.0,1460.0,0.9006600000000001,0.0006605,0.00069842
10,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.0007,0.00066048,0.00069838
11,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.1007,0.0006605,0.00069836
12,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.20066,0.00066046,0.00069838
13,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.3007000000000002,0.00066048,0.00069836
14,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.4007,0.00066048,0.00069838
15,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.5007,0.00066046,0.00069836
16,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.6007000000000002,0.00066046,0.00069836
17,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.70066,0.00066046,0.00069836
18,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.8006600000000001,0.00066048,0.00069836
19,pdms,1,0.15,1.0,1.0,965.0,1460.0,1.9007,0.00066046,0.00069834
20,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.0007,0.00066044,0.00069836
21,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.10067,0.00066046,0.00069834
22,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.20066,0.00066044,0.00069834
23,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.30066,0.00066046,0.00069834
24,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.40066,0.00066044,0.00069834
25,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.5007,0.00066046,0.00069834
26,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.6006600000000004,0.00066044,0.00069836
27,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.7007000000000003,0.00066044,0.00069832
28,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.8007000000000004,0.0006604,0.0006983
29,pdms,1,0.15,1.0,1.0,965.0,1460.0,2.90066,0.00066044,0.00069832
30,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.0006600000000003,0.00066042,0.0006983
31,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.1007100000000003,0.00066042,0.00069832
32,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.2007000000000003,0.00066042,0.0006983
33,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.30066,0.0006604,0.0006983
34,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.40066,0.00066042,0.0006983
35,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.5007,0.00066044,0.00069828
36,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.6006600000000004,0.00066044,0.00069828
37,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.7007,0.00066038,0.0006983
38,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.8007,0.00066042,0.00069828
39,pdms,1,0.15,1.0,1.0,965.0,1460.0,3.90066,0.00066042,0.0006983
40,pdms,1,0.15,1.0,1.0,965.0,1460.0,4.000660000000001,0.00066042,0.0006983
41,pdms,1,0.15,1.0,1.0,965.0,1460.0,4.100700000000001,0.0006604,0.00069824
42,pdms,1,0.15,1.0,1.0,965.0,1460.0,4.2007,0.0006604,0.00069826
43,pdms,1,0.15,1.0,1.0,965.0,1460.0,4.3007,0.0006604,0.00069826
44,pdms,1,0.15,1.0,1.0,965.0,1460.0,4.4007000000000005,0.0006604,0.00069826
