index,Sample,Trial,Time,Primary,Secondary
133,metal,1,13.2007,0.0006475,0.00069
134,metal,1,13.3007,0.0006475,0.00068998
135,metal,1,13.40066,0.00064752,0.00068992
136,metal,1,13.50066,0.00064752,0.00068986
137,metal,1,13.6007,0.00064748,0.00068982
138,metal,1,13.7007,0.0006475,0.0006898
139,metal,1,13.8007,0.00064748,0.00068972
140,metal,1,13.9007,0.00064746,0.0006897
141,metal,1,14.00066,0.00064744,0.00068964
142,metal,1,14.10066,0.00064744,0.00068958
143,metal,1,14.2007,0.00064742,0.00068954
144,metal,1,14.3007,0.00064744,0.00068954
145,metal,1,14.4007,0.0006474,0.0006895
146,metal,1,14.5007,0.0006474,0.00068944
147,metal,1,14.6007,0.00064742,0.0006894
148,metal,1,14.7007,0.0006474,0.00068936
