index,Sample,Trial,Time,Primary,Secondary
134,glass,2,13.30066,0.00065108,0.00069664
135,glass,2,13.40066,0.00065108,0.00069652
136,glass,2,13.5007,0.00065102,0.00069642
137,glass,2,13.60071,0.000651,0.00069628
138,glass,2,13.70071,0.00065096,0.00069616
139,glass,2,13.8007,0.00065094,0.00069602
140,glass,2,13.90071,0.0006509,0.00069592
141,glass,2,14.00071,0.0006509,0.00069582
142,glass,2,14.1007,0.00065086,0.0006957
143,glass,2,14.2007,0.00065086,0.00069556
144,glass,2,14.3007,0.00065082,0.00069546
145,glass,2,14.40066,0.00065074,0.00069536
146,glass,2,14.50067,0.00065078,0.00069524
147,glass,2,14.6007,0.00065072,0.00069514
148,glass,2,14.70071,0.00065072,0.00069502
149,glass,2,14.80066,0.0006507,0.00069492
150,glass,2,14.9007,0.00065066,0.00069484
151,glass,2,15.00066,0.00065064,0.00069474
152,glass,2,15.10067,0.00065062,0.00069462
153,glass,2,15.2007,0.0006506,0.00069452
154,glass,2,15.30066,0.00065058,0.00069444
155,glass,2,15.40067,0.00065056,0.00069434
156,glass,2,15.5007,0.00065054,0.00069422
157,glass,2,15.60071,0.00065052,0.00069414
158,glass,2,15.7007,0.00065046,0.00069408
159,glass,2,15.80071,0.00065046,0.00069398
160,glass,2,15.9007,0.00065044,0.0006939
161,glass,2,16.00067,0.00065042,0.0006938
162,glass,2,16.1007,0.00065042,0.00069374
163,glass,2,16.2007,0.00065038,0.00069362
164,glass,2,16.30066,0.00065036,0.00069356
165,glass,2,16.40066,0.00065034,0.00069348
166,glass,2,16.5007,0.00065032,0.0006934
167,glass,2,16.60071,0.0006503,0.00069332
168,glass,2,16.7007,0.00065028,0.00069324
169,glass,2,16.80066,0.00065026,0.00069318
170,glass,2,16.90066,0.00065024,0.0006931
171,glass,2,17.00066,0.00065022,0.00069302
172,glass,2,17.1007,0.0006502,0.00069296
173,glass,2,17.2007,0.00065016,0.0006929
174,glass,2,17.30066,0.00065018,0.00069282
175,glass,2,17.40066,0.00065014,0.00069276
176,glass,2,17.50066,0.0006501,0.00069268
177,glass,2,17.60067,0.00065012,0.00069264
178,glass,2,17.7007,0.0006501,0.00069256
179,glass,2,17.80066,0.0006501,0.00069246
