index,Sample,Trial,k,Mass,Volume,rho,cp,Time,Primary,Secondary,Label,eff,Elbow time,Elbow value,Elbow index,Time from elbow,Primary aligned,Secondary aligned,diff,id
124,carbon,6,8.5,1.0,1.0,2300.0,717.0,12.4007,-0.7329153411000503,0.8550504342959961,ceramic,3744,11.20066,0.0006598,112.0,1.2000400000000013,-6.979999999999964e-06,3.9280000000000044e-05,1.542382095854055,carbon_trial_6
125,carbon,6,8.5,1.0,1.0,2300.0,717.0,12.50067,-0.7847868413677525,0.8323885150416596,ceramic,3744,11.20066,0.0006598,112.0,1.3000100000000003,-7.1799999999999685e-06,3.9239999999999956e-05,1.5993081572521946,carbon_trial_6
126,carbon,6,8.5,1.0,1.0,2300.0,717.0,12.600700000000002,-0.8314711916086872,0.7870646765331093,ceramic,3744,11.20066,0.0006598,112.0,1.4000400000000024,-7.359999999999984e-06,3.916e-05,1.6348869456260702,carbon_trial_6
127,carbon,6,8.5,1.0,1.0,2300.0,717.0,12.7007,-0.8729683918228546,0.7644027572788341,ceramic,3744,11.20066,0.0006598,112.0,1.5000400000000003,-7.520000000000009e-06,3.912000000000002e-05,1.6775814916747134,carbon_trial_6
128,carbon,6,8.5,1.0,1.0,2300.0,717.0,12.80066,-0.904091291983459,0.7304098783974214,ceramic,3744,11.20066,0.0006598,112.0,1.6000000000000014,-7.639999999999947e-06,3.906000000000005e-05,1.6989287646990157,carbon_trial_6
129,carbon,6,8.5,1.0,1.0,2300.0,717.0,12.900670000000002,-0.9404013421708589,0.6737550802616721,ceramic,3744,11.20066,0.0006598,112.0,1.7000100000000025,-7.779999999999983e-06,3.895999999999999e-05,1.7131602800485504,carbon_trial_6
130,carbon,6,8.5,1.0,1.0,2300.0,717.0,13.000700000000002,-0.9663370923047241,0.6397622013802594,ceramic,3744,11.20066,0.0006598,112.0,1.8000400000000027,-7.88000000000004e-06,3.8900000000000024e-05,1.727391795398124,carbon_trial_6
131,carbon,6,8.5,1.0,1.0,2300.0,717.0,13.100700000000002,-0.9922728424385611,0.5717764436173726,ceramic,3744,11.20066,0.0006598,112.0,1.9000400000000024,-7.979999999999988e-06,3.877999999999998e-05,1.720276037723318,carbon_trial_6
132,carbon,6,8.5,1.0,1.0,2300.0,717.0,13.20066,-1.0182085925724262,0.5037906858545471,ceramic,3744,11.20066,0.0006598,112.0,2.0,-8.080000000000045e-06,3.866000000000004e-05,1.713160280048589,carbon_trial_6
133,carbon,6,8.5,1.0,1.0,2300.0,717.0,13.30066,-1.0389571926794958,0.4471358877187978,ceramic,3744,11.20066,0.0006598,112.0,2.1000000000000014,-8.160000000000003e-06,3.855999999999998e-05,1.706044522373783,carbon_trial_6
134,carbon,6,8.5,1.0,1.0,2300.0,717.0,13.400710000000002,-1.0597057927865654,0.37915012995597236,ceramic,3744,11.20066,0.0006598,112.0,2.2000500000000027,-8.239999999999962e-06,3.8440000000000045e-05,1.6918130070242483,carbon_trial_6
135,carbon,6,8.5,1.0,1.0,2300.0,717.0,13.500660000000002,-1.0856415429204307,0.32249533182022305,ceramic,3744,11.20066,0.0006598,112.0,2.3000000000000025,-8.340000000000018e-06,3.833999999999999e-05,1.6918130070242483,carbon_trial_6
