number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
21,0.28618128458632835,0.898505674703306,1.5002283407427177,0.24334931633771717,0.10460178294035449,2,0.23699878250961268,379,0.003714132945364779,18.756316149295813,37,0.7873488732441221,0.9129594378686868,3,200.96708316600416,0.16830926673369714,0.28618128458632835,4522.043959683659,0.22134141468405372,0.4615312112853843,8224.62753612859,0.8544569820666753,0.25935947960909855,1.0556418107689602,COMPLETE
22,0.28239972519574563,0.7183916235664924,1.422501585647311,0.7710325017131366,0.0855554533519486,3,0.137163417924422,702,0.4757383405273842,5.67878851099022,74,0.9080461057871707,0.7683430325529015,3,425.95619645800616,0.16283254895770474,0.28239972519574563,4390.347522572802,0.2176022683027434,0.47957037679650416,8085.687942138744,0.7705632412184741,0.2591898275720089,1.0526899258072586,COMPLETE
23,0.2756771656704978,0.8346312556561054,1.5423824021979387,0.6716521042995095,0.18881784005216193,4,0.5893736291302386,922,0.8549878911775952,0.014589110113323233,69,1.2873068527886682,0.8383907471166645,5,390.30013745800534,0.16526301661672724,0.2756771656704978,4372.068219958059,0.2135355871071082,0.49884080908798034,7934.577775114556,0.8166253698064606,0.2485663142535585,1.0198842925258296,COMPLETE
24,0.26898876446528275,0.7056131240618855,1.7202196777937342,0.41135576780749866,0.18936663456392583,3,0.5020673114846874,860,0.4086246866375391,0.020349317427243586,62,1.3239105118932988,0.8259529977163316,5,352.8089372079994,0.1646441392746354,0.26898876446528275,4300.382656128357,0.20932258045015256,0.5184212308111247,7778.030431228862,0.7163201957042962,0.23866473606052083,0.981081577189564,COMPLETE
25,0.2780028100385302,0.6448238380369361,1.7735906841897835,0.24873801333578516,0.11885933953724072,2,0.3200957221580896,1005,0.04374745884584465,0.013326372365184417,77,1.1809421166628216,0.7719683133085811,5,436.6247409579955,0.1598459887445372,0.2780028100385302,4255.2651914390635,0.21388616232690236,0.49719388718611923,7947.604485955449,0.7427312381726295,0.25646659084651147,1.0439709905617156,COMPLETE
26,0.2820435348673619,0.9161452339166919,1.4411775193273075,0.7234096822678591,0.10770058537574588,4,0.32345277009424284,1004,2.1202324392055507,0.022206175370722052,60,1.2877218046663454,0.8828077595768059,5,346.6979322919942,0.1670445414276774,0.2820435348673619,4332.986881263318,0.21794564941408587,0.4779265823220403,8098.4473335421335,0.7274859139652214,0.256391541813104,1.0503833604440374,COMPLETE
27,0.2801283037252598,0.4692078461296368,1.1893082619754507,0.4553718731101379,0.1621986688544837,3,0.563667861921665,884,0.059099929034906795,0.017180766524219973,42,1.0970413024973633,0.8739102519633647,4,245.16843383300875,0.1643046288202296,0.2801283037252598,4384.677161473727,0.21622756109298194,0.4861252575137649,8034.60642724169,0.7417117934755668,0.2556029705291115,1.0439248267242842,COMPLETE
28,0.28577599051395164,0.7714523666908225,1.6328124643811015,0.3069821611847319,0.1922950083607959,5,1.7084104556545512,1045,0.07272166658123105,0.015595003192239646,75,1.4005068477408933,0.8229201677027006,4,438.56308599999466,0.17953391487021467,0.28577599051395164,4713.238007697147,0.22339139659871676,0.4515108270731536,8300.80097944,0.7091092738360685,0.24953837566093953,1.032681402357674,COMPLETE
29,0.2796048061166506,0.5707105209121859,1.6217656633824011,0.5536134025479451,0.19235144020216932,4,0.29980317555424724,670,1.9075600817563958,0.08421963511521467,59,1.3973144741581565,0.7970501064557055,3,324.2047403750039,0.17281006415986738,0.2796048061166506,4640.536244395529,0.2179978172178986,0.47767662382772025,8100.385790275818,0.7911440665297558,0.24642795559500805,1.0148000121319976,COMPLETE
30,0.26751419376871305,0.7855075731192769,1.7341935739217356,0.9107553727282751,0.13546881345335032,6,1.159865127209094,931,0.10038551035447883,0.06671486314073463,69,1.299133973125021,0.7094667248290754,5,426.38579462499183,0.15821972637440074,0.26751419376871305,4148.174384142954,0.20694034991453766,0.5293202319246988,7689.511258761333,0.7275579798600844,0.2422953754167015,0.9891357214791735,COMPLETE
31,0.2816843955320617,0.77766492576532,1.5833433999975728,0.9237969013256007,0.10922475129562094,6,0.5613625298276742,769,1.305289302798618,0.4458890821196765,74,1.1807458973194116,0.7057936022834603,5,438.5440434170014,0.16456270010507157,0.2816843955320617,4325.090786034657,0.21714294852885918,0.48176512714894393,8068.620489734643,0.6587432458163236,0.25816578801281015,1.055370738792049,COMPLETE
32,0.27601968572522595,0.5641693033345545,1.4045312647328765,0.8261759712641498,0.1348703015191182,3,0.13364673455271345,1117,0.43367626390877817,12.145584945551372,75,0.9334334934423749,0.669540101850195,5,444.398817416004,0.1605906548189108,0.27601968572522595,4306.049951662415,0.21250818653240397,0.503651740880163,7896.401516643413,0.7019771351957872,0.2540459967712878,1.0392698934416045,COMPLETE
33,0.2793163120263663,0.9364591013394333,1.4121303147593531,0.8581621841926189,0.14440896685884766,4,2.7715684739695017,1029,0.10399780893043477,0.019941344479712755,61,1.1818799320944011,0.690107174444645,2,376.45208266699046,0.16775461686766463,0.2793163120263663,4434.318282435318,0.2164823825858879,0.48491335383511047,8044.075111041074,0.8000154540671773,0.2513357177619137,1.0309261412143076,COMPLETE
34,0.2831236849257819,0.7761060014004154,1.9214352175878142,0.9215826920153707,0.1450914310525488,5,3.5416894818341227,1121,0.00041687646446696115,0.036433685723583194,79,1.1771767929756793,0.6731002881780387,5,483.5506446250074,0.17125194580584271,0.2831236849257819,4503.0815303406835,0.21960282909780532,0.4699570845968757,8160.024990296913,0.8679805005698997,0.2540834233119063,1.0449056663380243,COMPLETE
35,0.28366604510733784,0.7884436217004916,1.5261360713586187,0.466499110129557,0.06136310888730767,3,0.1774134507690351,1174,1.0842064869302734,1.875372010634873,67,1.1518666323459472,0.7801356093490227,4,431.54073670800426,0.1683752324962195,0.28366604510733784,4474.848898462588,0.21966940316633676,0.4696356637638016,8162.498756528223,0.7503795647626046,0.25598656776400436,1.0444991917801918,COMPLETE
36,0.28408877080630474,0.6208409592690936,1.7289839125777537,0.6376154697047819,0.14288917143363605,5,0.705397055717101,803,0.02465887293760541,0.0134547565925052,79,1.1524810648212427,0.8419347669075548,5,467.0614368329989,0.17400503004545156,0.28408877080630474,4591.6798332196995,0.22065950197475745,0.46484394957463815,8199.288952049692,0.6811475086171989,0.25371707532618915,1.0483244498271125,COMPLETE
37,0.2738904363863611,0.7711415337495673,1.7518287384188118,0.36043409602954685,0.18394003655529234,3,0.24204330720897732,780,0.14434065878958835,0.021173606272559712,69,1.315176839250028,0.9087617582576601,5,395.532680416989,0.16218673610056392,0.2738904363863611,4268.059143944803,0.21153939543356007,0.5081669711500731,7860.403075232521,0.730573606430442,0.24940416381120434,1.0229093413085186,COMPLETE
38,0.2813941580482206,0.852762907749519,1.9428989112909045,0.5037326884234293,0.18686145042001173,2,0.16606804886129856,741,0.008512862713227825,0.06239325796452368,42,1.2186535911298495,0.8333196702921237,5,246.9095878329972,0.16352552437312093,0.2813941580482206,4305.2227776421905,0.2168459118530469,0.48318197700622767,8057.58316973462,0.7171513174108829,0.2581929847806947,1.0531328533255406,COMPLETE
39,0.2823065311030304,0.6972811896159128,1.9121661873349731,0.880416961429109,0.17320399916554127,6,0.5090963947923027,743,0.013504276506228081,0.025928861811270926,55,1.328870159769118,0.7065216588547337,5,338.15777937498933,0.17016129705937158,0.2823065311030304,4543.48651839026,0.21926357388526624,0.4715935018015409,8147.418909474636,0.8182745935058183,0.25217182887105666,1.031185320132877,COMPLETE
40,0.28202845259058884,0.7073421520263492,1.8534948305400423,0.46166091127528397,0.19861211017804628,2,0.2898843534503567,685,0.008799117372320857,0.015089831089909017,65,1.466093522780135,0.9563492804627567,4,364.17395858297823,0.16785791447289183,0.28202845259058884,4507.1997588349495,0.21845786586027602,0.475469741998639,8117.480326051948,0.9185470572604545,0.25428234692125135,1.0386134306357238,COMPLETE
41,0.27932808246602003,0.8498612438574281,1.8283126735171624,0.9051261853931376,0.18726059604285195,3,2.7094212572908196,596,0.04888242746884635,0.07899234325053156,51,1.3799904762262911,0.9130354008526957,5,291.56933312499314,0.17091390675526832,0.27932808246602003,4485.575215719857,0.2172606147911029,0.48120332873394167,8072.992745066545,0.8264852430399042,0.24826987069966863,1.0216141525449605,COMPLETE
42,0.27593901412007793,0.8173632704791925,1.132855594591133,0.5829823372868926,0.14085800893604128,4,0.6718737554247645,683,0.2596486458794378,0.011499675921428353,64,0.9067317417408153,0.8912623382861107,2,370.2109543750121,0.16327478052291436,0.27593901412007793,4389.950223040171,0.2132827890881108,0.5000267196804677,7925.184279771207,0.7157510931699463,0.2506249001278686,1.0255228553430993,COMPLETE
43,0.2878341431544335,0.7164235335112662,1.6313396630305848,0.40651353861567807,0.1625056348998819,4,0.2954470059356048,882,0.35580821023210096,0.013604374933896145,57,1.3671795872968864,0.8864568953527946,5,334.4144968749897,0.17142868083013196,0.2878341431544335,4504.760358814573,0.2225056602452244,0.45585167176985086,8267.8886949808,0.7328923761276035,0.2613139316368365,1.0731720698708158,COMPLETE
44,0.28790662865585576,0.5111212369410232,1.5479223661451436,0.5501082446591347,0.09284950439316789,4,0.14150024034176265,905,0.05796242901626498,1.8754598640237425,55,1.1093130585259794,0.7437553910280165,3,345.0930542910064,0.17062374283178885,0.28790662865585576,4556.857056456657,0.22259978559101976,0.45539119824510343,8271.386214466618,0.6896351206792696,0.26122737225934395,1.0691263948015095,COMPLETE
45,0.27659625883480554,0.9157706148213933,1.9318788793972075,0.4552328932561942,0.1689639264177727,3,0.17545265751695285,882,0.07750886871402109,0.055863563081432345,69,1.490570471488602,0.8841899342961874,5,400.1109166670067,0.16427293397142098,0.27659625883480554,4346.244971850765,0.21392490245982582,0.49701172916822867,7949.0439958838115,0.824399140729304,0.25068542549991896,1.026489695927342,COMPLETE
46,0.27518791157752726,0.6756316245829626,1.346847988649024,0.8213073619677216,0.02761351682430326,2,0.13518350041232877,1191,2.8552839719187397,3.4598108554308222,76,0.8272328703521872,0.7180634154889427,2,443.18995270799496,0.15808376098008795,0.27518791157752726,4316.704300319399,0.21201097503680408,0.505971664205363,7877.926079663724,0.6628877078993478,0.25270774616289277,1.0246023632454349,COMPLETE
