trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
53,52,tpe,34,0.5450691291372947,1.1023898682171334,1.2166114980481555,1,1021,2,0.03388669463082475,6.474539245948355,0.949542215931359,0.6245582767212126,0.1915446396759489,0.010650453358917981,0.27671739646925975,0.21387001579888218,0.49726979921764525,7947.004511571273,4368.801984990047,0.15915708047077112,0.2513895226815104,1.0114990669791633,0.895109776891159,177.16061459993944,0.27671739646925975
9,8,startup_or_anchor,39,0.7625974566689393,0.7222533637349401,0.4685642956704348,0,213,5,0.06915031237128332,2.5885973254985113,0.7349964211378814,0.635874473646062,0.03441895888064191,0.12909899351589266,0.2767186780233014,0.21409858826987352,0.49619464439810956,7955.4978314572045,4397.053400433956,0.16182661180235783,0.2504803590137116,1.0150715515343351,0.976635630856586,150.760436499957,0.2767186780233014
100,99,tpe,30,0.7388335103005828,1.025107253487187,0.5537158820881148,0,988,2,0.05888495203472852,0.25051828612644295,0.9813941239040043,0.5174033985964335,0.31822858002471105,0.03405235482543974,0.27672206498477847,0.21300083564173206,0.5013477452687651,7914.70742399479,4277.952901237955,0.15676421824108142,0.25488491737218555,1.0277360203466963,0.9338292703293729,161.09729570010677,0.27672206498477847
84,83,tpe,43,0.8827276810207659,1.3810196354251045,0.41312994044853624,2,806,2,0.19740451329832626,0.13333242759174563,0.9740033263755808,0.4957174727555618,0.16330762992243367,3.942090090690621,0.27672972668421547,0.2143152589235456,0.4951744128102603,7963.5489023650425,4345.432935702025,0.16113776302639912,0.2496578710426795,1.006476247641238,1.0,190.44598810002208,0.27672972668421547
68,67,tpe,28,0.8357204747025833,0.4028241402410994,0.3306684153288854,3,1166,5,0.04337002648243094,0.8872779208963228,0.9773031079027371,0.5056449387555403,0.0011131985173513366,1.452588768268015,0.27679882856647275,0.21467883153779602,0.49346014904589564,7977.058571754364,4485.544626544848,0.16278324415951953,0.2484799881147069,1.003981964393433,0.8728544388135214,265.07002079999074,0.27679882856647275
89,88,tpe,29,0.8080721217538636,1.2517052879825399,0.3361395205322979,0,1165,2,0.16923635635405104,0.2877903841712027,0.9559509669350361,0.5287102905538795,0.8201838034889396,0.5853275020971671,0.2768512076188042,0.21345582960803086,0.4992151142746961,7931.614137586257,4357.032311386407,0.15803208474694688,0.25358151204309337,1.0223981216944888,0.8874813246706854,152.58688630000688,0.2768512076188042
56,55,tpe,10,0.4437391333040784,0.5597548685040823,0.873776845171904,2,1050,3,0.05608682496252446,4.731587183419436,0.7402837297977412,0.47882136550854476,0.00019151726446982976,0.02944841981678594,0.2769998624097117,0.21373606513290264,0.4978993400767786,7942.0271586548715,4239.693333622087,0.15673647118324643,0.2530551891072363,1.0130682678021838,0.9968651354064071,99.72116159996949,0.2769998624097117
6,5,startup_or_anchor,30,0.2889892621347669,1.477074045702355,0.6089585950739692,2,265,2,0.12175792679005591,0.32130899171422184,0.8901208653687834,0.928783815029346,0.0013371236581146446,9.733425888272647,0.2770518094449641,0.21444925346381827,0.49454295969749473,7968.527885567036,4356.152692771718,0.15811262950043772,0.2504102239245834,0.9987609229433172,0.9734477818809284,95.60184949985705,0.2770518094449641
14,13,startup_or_anchor,11,0.6550729056968877,0.29584884943192513,1.0133681109420485,3,484,4,0.031926282953907044,0.16295424914088455,0.9727008904237721,0.43281799994386194,0.00400918552178815,0.14278802245977804,0.27707715458580406,0.2133983222896519,0.49948491169893605,7929.477274609468,4323.5230124557165,0.15727918061522697,0.2547153291846086,1.0266397085942036,0.9189530613028094,83.4075293999631,0.27707715458580406
87,86,tpe,22,0.6745054450235833,1.1036431952076091,0.37994316185620985,3,1002,3,0.14638035154096657,0.10793870176903492,0.9839719457045991,0.6346494744034505,0.2317355832461636,0.5834004613868377,0.27717248967201424,0.2145887763287989,0.4938850347602123,7973.712290839214,4405.704702309681,0.1628331244057387,0.25033485337286143,1.0155869085943816,0.8668219054607742,118.79444619989954,0.27717248967201424
