trial,optuna_trial_number,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,objective_J,pooled_nrmse_range,pooled_r2,pooled_rmse,pooled_mae,mean_fold_nrmse_training_range,sd_fold_nrmse_training_range,worst_fold_nrmse_training_range,prediction_range_coverage,duration_seconds,performance_index
53,52,tpe,16,0.4335264360076345,0.8455928515283189,0.7567114755666147,610,5,0.0158594049384219,0.205510774741754,0.7798642845171488,0.4308323482078148,3.783031832089352e-06,0.23831651037306525,0.27397232433086616,0.21193063507112977,0.5063460099143791,7874.940798780434,4336.190171894249,0.15825595849821866,0.2481667570389456,0.9987692111845816,0.9478237341495567,48.86982829200133,0.27397232433086616
83,82,tpe,16,0.246909580674295,1.9441314680478052,0.7836358773581776,485,4,0.02329856099060023,4.83888814744484,0.8228395000183012,0.7498558396437472,0.20953219985408256,0.0185511747608219,0.2743228853448702,0.21296822873165452,0.5015004044322829,7913.495813005158,4390.777441860333,0.16079055740463957,0.2454186264528628,0.9868633191027131,0.9998709777693385,34.29852558299899,0.2743228853448702
52,51,tpe,15,0.5659584659716845,0.2665028792958012,0.7337321433618534,683,5,0.01780187405928853,0.4791146328509455,0.7532727014472439,0.4201196310903173,0.039404688536766416,0.10108929159030501,0.2743767803278063,0.21208803621950192,0.5056124627375991,7880.7895271847765,4318.5521163532785,0.15789188014313746,0.24915497643321752,1.0024687334694942,0.9742584885200067,54.816065541999706,0.2743767803278063
78,77,tpe,17,0.4481507539555343,0.8865232326260222,0.7670083036274912,955,6,0.03466718857040349,7.341319088481119,0.811608109454274,0.6075198902766132,0.01890306030740562,1.2914686488568834,0.27444267858186777,0.21360067713273,0.49853523532660116,7936.996397123548,4479.317188003331,0.16198106718071423,0.24336800579655096,0.9760477733761067,0.9548194798657468,71.30464899999788,0.27444267858186777
11,10,startup_or_anchor,29,0.5896418084062283,1.270372089820081,0.7165300526154208,501,6,0.02451535922520632,2.7183629280711386,0.9733122105644979,0.9079162984049027,0.05455678579102522,2.8367122121604833,0.2746055690346881,0.2146832312939292,0.49343938617293215,7977.222058354902,4536.873073894661,0.16541514203300206,0.23968935096303565,0.9622761217113233,0.9230647800972945,106.76878579199911,0.2746055690346881
7,6,startup_or_anchor,24,0.6287838150293461,1.0946345278334146,1.1297039860760172,509,3,0.022216320269086976,2.0956110642565635,0.80661873140401,0.5284843155722522,6.229214449152028e-06,0.6549011128488195,0.2746454900667291,0.21227378473219938,0.5047461058709369,7887.691589930273,4292.812131769881,0.15762542139676686,0.24948682133811906,1.0024994374745306,0.9152922250078824,35.646103082999616,0.2746454900667291
32,31,tpe,11,0.5020557517752342,0.28083259470101063,0.7769903835218586,601,4,0.03814445580239875,0.5595659769382099,0.6733998956712102,0.4292137198411806,0.14096493059578308,0.1222483141962804,0.27471857431641966,0.21219052630774024,0.5051345285161,7884.5978646489075,4306.289723748897,0.15740079047222205,0.25011219203471774,1.0057976955460906,0.9281161680969946,32.664861583001766,0.27471857431641966
48,47,tpe,24,0.45563712312675775,0.9186563996664353,1.1225188173582445,441,4,0.016596436043997232,7.506816809073946,0.8229293247014003,0.5803995146920519,1.4852426847399072e-05,0.8430247445706422,0.2748653954959049,0.2127898866667366,0.5023349535420221,7906.868959824213,4393.040931461918,0.15897614957292375,0.2483020353166732,0.9979391398517309,0.8383881888430222,38.05022912500135,0.2748653954959049
97,96,tpe,15,0.6588798554656644,1.66245568318074,0.7589171758734088,546,6,0.12407257000552996,4.452190394682933,0.7939933232738973,0.41655035964030906,0.007262316628256641,0.08007746825301323,0.2751093549491971,0.21325984914693213,0.5001342646060449,7924.331875027321,4399.03516398923,0.16006934579682097,0.2473980232090598,0.9943436437428372,0.9239211170626819,34.004411249999976,0.2751093549491971
6,5,startup_or_anchor,10,0.4347034430404555,0.325809438161915,0.8473299663627378,465,5,0.029222957652901334,0.654533252884089,0.6730559746322679,0.4685405419424807,0.17224100572176346,0.0760879983147087,0.27517623262874863,0.21282764701985019,0.5021583128610514,7908.272062991487,4352.969950188841,0.15844056946752866,0.24939434243559383,1.0022138510659366,0.9731666708656969,35.68248304200097,0.27517623262874863
36,35,tpe,13,0.4055739388410087,0.40257436812183245,0.8227304498616906,888,3,0.02907122177980452,0.4316532569495316,0.7835633438028191,0.46563821513516507,0.025665257327326104,0.9401459992700527,0.2755795885093203,0.2128539304200568,0.5020353421807113,7909.248704337124,4280.025540779597,0.1579451861745993,0.2509026323570539,1.0091883482386075,0.9686345366655784,35.0006259590009,0.2755795885093203
55,54,tpe,18,0.5055494623730804,0.736756344907866,0.8630439243208556,906,5,0.038234304053745186,0.15650193481425773,0.739805588959007,0.4349314483366917,1.6021164694150296e-06,0.6411895787066179,0.27560473538727015,0.21341504825370924,0.4994064488003873,7930.098779738776,4392.044432283707,0.15958426787024987,0.24875874853424368,0.9997859317982415,0.9453938943832302,69.0204124999982,0.27560473538727015
98,97,tpe,11,0.6813291761907242,1.7405067607299796,0.7114522566487125,333,3,0.057697921444154796,3.9625541096753625,0.8742161681060229,0.4243642428094219,0.015542164134646898,0.08089991160831207,0.2758080145737136,0.21315142628488182,0.5006424061699275,7920.303086930716,4369.121810630495,0.15902901183177306,0.2506263531553273,1.0101149388853121,0.9173753416956664,19.405547708000086,0.2758080145737136
92,91,tpe,15,0.5416333709274408,1.7883646587124418,0.8309935296343123,597,5,0.02861289968799697,4.902114679390101,0.980557954932316,0.6338822072872918,0.07212898912736833,0.08159229873508948,0.275893068325095,0.21416678524703575,0.49587363831724296,7958.031901897885,4432.131777010442,0.16221702146351677,0.2469051323122371,0.9950753947998603,0.9686560040108314,45.29935170799945,0.275893068325095
43,42,tpe,11,0.1937212736965635,1.00303127465685,1.1444255592462083,292,5,0.03188516273515362,2.5573884240926055,0.8428666015090301,0.6818569118136013,0.316582330610425,0.07377941993457826,0.2758960916217428,0.21388258054289958,0.49721072724526383,7947.471393649249,4454.185239941257,0.16066968972741894,0.2480540443153727,0.9973641249239807,0.9755846600578005,25.974432792001608,0.2758960916217428
60,59,tpe,15,0.46000447596394567,0.42408197467293524,0.7964919671727106,900,5,0.016516044294219445,0.2857113170182499,0.7996946114218481,0.5771185572152683,0.00010345158081048648,0.020576119378104725,0.27608792875442617,0.21387199390219191,0.497260499579552,7947.078014141833,4381.9614646619375,0.16008057875215975,0.24886373940893705,0.9999730908805905,0.9793222151542188,67.59890083400023,0.27608792875442617
41,40,tpe,16,0.34563861844032895,1.0054967980377665,0.8191393688588344,418,6,0.05623722602573618,0.39220080290435605,0.9710895913265658,0.637732541467046,0.5870707961313845,0.19163687948667513,0.27609125976431237,0.2150957253147925,0.4914908970867694,7992.549554509761,4523.974730977405,0.16398702521463773,0.24398213779807934,0.9798652239844126,0.9243517206051981,35.57527954199759,0.27609125976431237
12,11,startup_or_anchor,11,0.14225451474630063,1.333761831990786,0.7978701268883637,607,3,0.015125570536383201,0.1793522910128987,0.8851609042581579,0.7406016396526415,0.8782834980356521,0.04802391368168541,0.276117362188779,0.21319117656138264,0.5004561399681555,7921.780131880229,4334.207936411276,0.15747223871417917,0.25170474250958563,1.0104941058361652,0.8114133300770311,29.384608791002393,0.276117362188779
54,53,tpe,16,0.28656338583884006,1.1287383768153934,0.738562699402468,571,5,0.016431977919777525,0.10190195959228446,0.7673088506024276,0.41213431771664844,4.908772942148724e-06,0.39897296894228934,0.2761721211438641,0.21407465077221538,0.4963072949805948,7954.608359404872,4417.74749977917,0.16097430419474285,0.2483898814865948,0.9995495194521467,0.9900380392687288,45.302023042000656,0.2761721211438641
21,20,tpe,11,0.2587757793572837,0.4747254331055538,0.9014760734704571,505,4,0.01844267690558953,0.6779755674270341,0.9412668496156047,0.5248656509757877,0.06437901598953918,1.4872434558632914,0.2763501162920164,0.21349017597790473,0.49905394250675794,7932.890383605711,4340.020062846995,0.1588352553968421,0.2514397612564466,1.0125062493460035,0.9377391922497245,30.541396958000405,0.2763501162920164
62,61,tpe,12,0.6970904291598757,0.7681927567084172,0.8336886114530193,377,5,0.03837981357112298,0.8279837140852174,0.8522725115579143,0.46175835135319604,4.279638321765603e-06,0.7195674669222554,0.27637713147875054,0.21378172146444796,0.49768480892033373,7943.72366141809,4413.041209168757,0.15993639722411382,0.25038164005721036,1.0089036839012189,0.9274265176850272,31.023236042001372,0.27637713147875054
42,41,tpe,13,0.1040610261611501,1.1857470211782724,0.8395203094193138,381,6,0.022928264630415408,0.7152523269304536,0.9445708403205636,0.67442066984556,0.259238198939167,0.8640944578978524,0.27662679008796665,0.2149875171995307,0.4920023993110456,7988.5287459968795,4562.746124211663,0.16303606795224487,0.24655709155374375,0.9919758443569626,0.9350324914830143,42.21860545800155,0.27662679008796665
22,21,tpe,29,0.612689467928585,1.2994083930089795,0.80846693859914,217,5,0.041894466920316634,2.7026570136623085,0.9982053637180052,0.9549940809957776,0.4280673556008233,2.3899956007201744,0.2766340406425848,0.21581864800531503,0.48806702123286516,8019.4119917786775,4539.773160839156,0.16599275359463328,0.243261570549079,0.9798559541886206,0.951028188502421,45.036780791997444,0.2766340406425848
34,33,tpe,29,0.5299285961937502,1.2912244502185197,0.7316687479164107,623,6,0.01552770156282429,2.7093929420770135,0.9832924950579495,0.7753737907678442,0.962766794977103,18.823970472115143,0.276679985576339,0.21512382689105428,0.4913580181950109,7993.593755832234,4467.765931359106,0.16243760432371915,0.24622463474113876,0.9869341315927507,0.8014328142595717,102.2323463749999,0.276679985576339
