feature_family,target,protocol,n,mae,rmse,nrmse_range,r2,median_ape_pct
combined_raw_esn_thermal,eff,held_out_repetition,336,3555.031376800719,6361.311975700048,0.171195812304326,0.6778772139994202,36.5161036509
combined_raw_esn_thermal,eff,held_out_material,336,4852.180619740508,8473.819707987781,0.22804768163720354,0.4284075343223661,57.99706343046211
combined_raw_esn_thermal,eff,held_out_temperature,336,6459.939515092233,10648.523054439122,0.2865733611415015,0.0973761442135036,70.97017300424555
