outer_fold,held_out_material,trial,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_inner_nrmse,sd_inner_nrmse,mean_inner_r2,performance_index
2,bismuth,27,expected_improvement,18,0.07689207447093413,0.8180848128891134,1.0737901142845911,2,540,1,0.07468201014239827,18.38911078929823,0.6799612836997782,0.9797295037207054,0.00038960651433891567,2.0640325854091035,2.310352417028163,3.4916912462879126,-100.39585643758103,3.183275228600141
2,bismuth,21,expected_improvement,40,0.7425181092878854,1.2644567264822255,1.1731273792810943,2,238,4,0.01029606969308229,6.950016135669251,0.9064517232441017,0.3180804477035385,0.008130497477320404,9.316344870672808,2.3430213070566737,3.5018889449719217,-101.6906636130234,3.218493543299654
2,bismuth,18,expected_improvement,23,0.25247077965671016,0.2512291887264375,0.727274381189428,1,578,2,0.09731530823274606,1.4347543726508403,0.7341759957106847,0.7237209390859812,0.45244025401492904,1.9059260564947027,2.410212506994644,3.6602242584660103,-110.09379070669365,3.3252685716111468
2,bismuth,50,expected_improvement,29,0.860330064316501,1.352243468230005,1.2961653159149578,1,195,3,0.10959490638818631,3.0835542210628275,0.704779256872474,0.30686725678126353,0.000995184857099142,4.744448467093581,2.4134516962412977,3.65004770029019,-109.7540311030987,3.3259636213138455
2,bismuth,15,random_initialization,31,0.06716188357570602,1.2904787862629266,0.6367820806238544,2,182,2,0.010568190362503886,1.5361168114601929,0.7423215093163134,0.9119707313963565,0.0011334637279371944,0.3484181739147084,2.4280815972348107,3.6347360637558066,-109.52222791991423,3.336765613173762
2,bismuth,32,expected_improvement,39,0.7383905891757969,0.8532232266770787,1.019389596887856,1,183,3,0.013277192850164378,1.3133772358992584,0.6942100475668205,0.485155795237315,0.1273528065004583,4.2576037108603195,2.4516410905040464,3.698875673833846,-112.90648423074772,3.376360008962508
2,bismuth,33,expected_improvement,31,0.6892603582081163,1.0643814289063442,0.31390513965182404,3,469,2,0.010371989924142299,1.6134587468241997,0.6960904020414332,0.5005819497070072,0.43358043332889723,12.596461789272277,2.4565158258801536,3.720651350217689,-113.97808496414565,3.3866786634345756
2,bismuth,28,expected_improvement,57,0.6809233386878639,1.6499868846093009,1.0915554243954677,4,308,3,0.011020481016480939,1.7912021216761935,0.662787378812726,0.32964919729042463,0.00012340865242496598,36.13229544845925,2.458964303982156,3.712036467561204,-113.67870126951418,3.3869734208724567
2,bismuth,43,expected_improvement,38,0.6019607870136578,0.3681611212229253,0.6966164733136953,0,160,3,0.06908547454720747,5.1273289735766845,0.6502029076301903,0.4544250653370162,7.7688867221833195,0.23475807169896284,2.464912989153989,3.735053826981538,-114.83802546005576,3.3986764458993735
2,bismuth,34,expected_improvement,18,0.8908460687225311,0.8727457239311256,0.5673127679732484,3,135,2,0.018160331613064386,2.9825062091959453,0.7026390454917992,0.3991622947554136,0.11183472749851504,0.1588172533312086,2.494868675325129,3.7682824113568145,-117.14114641208367,3.4369392781643326
