number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,params_washout,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
52,0.27194493766382555,0.48837974875605233,1.9692181402749473,0.34656551264473745,0.12417998222024101,6,0.12622480951163767,341,1.0389174521821367e-05,0.18812246492874465,23,1.1089639335266874,0.6960503722900326,3,146.79147887499857,0.16010488662310668,0.27194493766382555,4272.941290883733,0.20966421216248252,0.5168479955070888,7790.72481827999,0.7657731639687257,0.24912290200537218,1.0226598198352705,COMPLETE
53,0.27606941844552285,0.4288769325506648,1.0210534511940714,0.4031072813065869,0.05758514116828505,6,0.17835775922524177,370,5.3603114517426746e-06,0.5767565934257656,39,1.075229461013359,0.6714085657512254,3,258.8628457500017,0.1582484497432745,0.27606941844552285,4263.859668255226,0.2122056544143942,0.5050639632120536,7885.1599964249845,0.7987678032331779,0.25545505612451463,1.0404153107845147,COMPLETE
54,0.2712687248328698,0.5702095196083283,0.7646887479389517,0.47647900320892816,0.15261401604532707,4,0.10381807178226779,264,2.533552887495475e-06,0.15410265499731288,60,1.076333175313187,0.7348612687750984,4,332.5563890409976,0.15883718106871877,0.2712687248328698,4269.606252050028,0.20896250194765856,0.5200766376409511,7764.650596411201,0.870101665992052,0.24922489154084485,1.021961111152205,COMPLETE
55,0.2687036701266048,0.44959461615911395,1.1845146876430566,0.6894962842536365,0.05279622016013461,5,1.122671911068914,383,2.930922498636696e-06,0.08343059921464331,62,1.1969769852277925,0.7254823467866927,5,379.7881997089935,0.15387032616363508,0.2687036701266048,4141.763804947375,0.20645936946650228,0.5315056411530329,7671.638936751925,0.7703457860916775,0.2489772026404101,1.0144847701996393,COMPLETE
56,0.2663146835362543,0.5355664128867539,1.8978693653634444,0.2817837384284201,0.13359362152962248,4,0.31396168034415267,500,1.1090770522722852e-06,0.019628912434810825,52,1.4802940086124683,0.7552937156054268,2,298.2177026249992,0.15078357387999233,0.2663146835362543,4068.4724735261807,0.20417896746440092,0.5417977904778579,7586.903519628576,0.8136936733087828,0.24854286428741346,1.0118879395510028,COMPLETE
57,0.26154992178768566,0.6291354686803197,1.9348881269861682,0.13236959541925075,0.14960468107196143,6,0.5260231558352269,239,6.196143374386523e-06,0.5482956479964464,31,1.3631202965931462,0.6981300043614291,1,187.67881900000066,0.15083957985348045,0.26154992178768566,4136.456486385389,0.20194041391071718,0.5517898813993152,7503.723111547212,0.8169646894528587,0.23843803150787396,0.96353117095954,COMPLETE
58,0.26900526970854605,0.7733676010154715,1.8381311080381226,0.10336237914344457,0.1318331566815948,6,1.9582249031826984,432,0.00046591531516798634,1.3433925674699998,44,1.117203824598529,0.7412111624679226,2,269.0665262090042,0.15898540182058674,0.26900526970854605,4219.471726089801,0.2075881404389196,0.526368858595192,7713.581927109052,0.7815977813380112,0.24566851707850582,1.0085309080734088,COMPLETE
59,0.2788404598032816,0.8227123553703343,1.8917987150389073,0.1126359849967991,0.13020788869914413,6,0.4206653844270381,282,1.2622771059733768e-06,0.7301463754131511,50,1.3519258294365926,0.654915242492151,1,306.81291795799916,0.1623332104392192,0.2788404598032816,4380.523537625456,0.21479960606618898,0.49289004793480373,7981.546324366325,0.9036938338327737,0.2561634149483705,1.0468796799981355,COMPLETE
60,0.27643040212239406,0.6535492947843684,1.9293579610292326,0.13583714233060765,0.12045346631619594,6,0.3061472823223951,296,0.0010188951614517505,0.23397564472183185,29,1.3569710659088372,0.743309422521012,0,181.77267620900238,0.16371289321799873,0.27643040212239406,4369.8194961148,0.2137267668696871,0.497943025381289,7941.681652813636,0.7138612641422554,0.2508145410108278,1.0260912302274694,COMPLETE
61,0.27976571336858497,0.9312635399670608,1.526153488711071,0.5408012478578417,0.020628759617845254,5,6.161261822785106,533,0.2406314175127526,0.3326339097092117,23,1.173164089520146,0.8945699596017299,1,164.72803212500003,0.167472653320867,0.27976571336858497,4405.143942109128,0.2163263357838442,0.48565566509096725,8038.276707579863,0.82413718636398,0.25375751033896304,1.044707330785614,COMPLETE
62,0.27131881948376424,0.4112745616444102,1.3975136900426433,0.5338753313057784,0.19463724140600155,4,0.621094352521851,298,0.0001330572375229882,0.22501027402666313,62,1.426799365876571,0.768302406025572,3,331.23186062499735,0.1547734598918129,0.27131881948376424,4140.07840404799,0.20825710690491428,0.5233113248221044,7738.4394533195,0.7772844201578183,0.2522468503153999,1.0282046189277263,COMPLETE
63,0.27374818932799494,0.6349959435182656,1.9459039800771682,0.38706995264785676,0.18666981252773762,5,0.4108418231501477,328,3.0934319852302134e-05,13.449323414338961,30,1.4046542806215094,0.7403510659277089,1,186.2769704579987,0.15740814093255354,0.27374818932799494,4210.616369019871,0.21067653136601372,0.5121711380221232,7828.340681576966,0.7835064466506414,0.252286631847925,1.0262141935713187,COMPLETE
64,0.2718262537813093,0.6682985050905639,1.648140484356166,0.1864339391624902,0.16595488589125315,5,1.481573118145683,231,1.2232895156460987e-06,0.21272289692977567,18,1.2470147392457556,0.6517449239892132,0,112.64783916699525,0.16620098114216825,0.2718262537813093,4427.617093272478,0.2113662669079013,0.5089716957974508,7853.969947290988,0.8081174654054305,0.24183994749363194,0.9953701254475781,COMPLETE
65,0.27712110939536055,0.8309428075489111,0.8383267476437022,0.504985634599272,0.01922167164259991,6,3.505527335559063,503,0.006391069379448185,0.20022723020456545,23,1.3750959076220257,0.8389727077434211,0,173.29892391699832,0.16647618626450017,0.27712110939536055,4450.210373546193,0.21422753600339137,0.49558759581588874,7960.2892848836955,0.744549332134005,0.2515742935678768,1.038596810680822,COMPLETE
66,0.27071206240444046,0.5334374522611357,1.2198734820054933,0.620695683893285,0.07456830461375662,5,0.15432733136748358,310,6.029959101944246e-06,0.2651523287914458,61,0.6860194260007589,0.6547374265874437,2,356.38121062499704,0.1508431681010571,0.27071206240444046,4064.912826765568,0.20720091852635023,0.5281341743234604,7699.193494608716,0.8379783531242544,0.2540445755123608,1.0299219584863966,COMPLETE
