number,value,params_colsample_bytree,params_input_magnitude,params_leak_rate,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_res_size,params_spectral_radius,params_subsample,user_attrs_duration_seconds,user_attrs_mean_fold_nrmse_training_range,user_attrs_objective_J,user_attrs_pooled_mae,user_attrs_pooled_nrmse_range,user_attrs_pooled_r2,user_attrs_pooled_rmse,user_attrs_prediction_range_coverage,user_attrs_sd_fold_nrmse_training_range,user_attrs_worst_fold_nrmse_training_range,state
30,0.281812235297987,0.7240022646986057,1.8118841563481127,0.21041819924021704,0.02973230275956391,3,0.6584721726504305,1033,0.7430070509808311,0.049912455371615365,10,0.48024610852370225,0.8735742079930994,49.386128584010294,0.17396470547779952,0.281812235297987,4821.0869596374705,0.22107163200785052,0.46284304007219423,8214.60292310875,0.8376291585069962,0.24296241316054595,0.9831411532786093,COMPLETE
31,0.2934945668129782,0.7680358933183494,1.4506861800361526,0.45997238875596946,0.025129743892876553,5,0.40233303003463133,819,0.3654061605787205,0.17058330109630607,10,0.4554954175288994,0.8231935701448784,71.95517183298944,0.1811218497224663,0.2934945668129782,5015.28693298479,0.2303971923677017,0.4165689512342169,8561.123074499954,0.8209387872293057,0.252389497781106,1.0189822493170555,COMPLETE
32,0.2939112216147195,0.7996727622534472,1.873842290330575,0.28756457503977545,0.044442607168571395,3,4.423809522179624,1025,1.8855043724790437,0.05588815244702769,13,0.7781341993474066,0.8863274687118916,47.653331624984276,0.18077047573150593,0.2939112216147195,5027.514349915385,0.23047973305308064,0.4161508434932224,8564.190129957187,0.8512132202097553,0.2537259542465554,1.0249627638781618,COMPLETE
33,0.2887621555730682,0.8349334343840361,1.9169403068828235,0.1840225227892006,0.021185786565456898,4,0.3920334382359793,1111,0.06224433401071975,0.012849385320765277,16,0.4568759668349518,0.8934817790943764,89.7091843750095,0.18080775367490465,0.2887621555730682,4962.703666754688,0.2270528538092812,0.4333836497309561,8436.853791062942,0.7922669536854297,0.24683720705514806,1.0029497221385013,COMPLETE
34,0.28752565671719227,0.6643581096086386,1.7930717661078723,0.4012868892025088,0.022647571042748338,3,0.43995608185785023,784,0.02063990624172527,0.06186195779771134,11,0.42673724026818105,0.9504243615293082,39.62380020899582,0.17502071587610882,0.28752565671719227,4801.68061961335,0.22459446490136953,0.4455871719620691,8345.504717798072,0.7203525538917658,0.2517247672632909,1.0205324371851134,COMPLETE
35,0.29371633869585156,0.634230669207731,1.5825354608574507,0.2685161835716724,0.020259984785263186,2,0.3485801000827202,1055,0.004793462267263189,0.502462410099255,13,0.5567442940048201,0.9893230348417382,37.5872027919977,0.17623020065318773,0.29371633869585156,4992.166797423344,0.2291639474773962,0.42279808698154153,8515.298031328188,0.7738521370500229,0.2582095648738215,1.0397776986706848,COMPLETE
36,0.28666005483355517,0.7366361687107581,1.9051013237849583,0.6149831970183602,0.016514929112882014,3,0.1623745586969118,835,0.07800773409907952,0.051804420627600725,13,0.5989610184948679,0.9756717992860982,44.92744416597998,0.17542592697973228,0.28666005483355517,4870.431393165028,0.2241744320041095,0.4476589404732506,8329.897091282195,0.69299792785335,0.24994249131778257,1.0139080198408068,COMPLETE
37,0.29023323614691476,0.8736158802532639,1.9636461683760214,0.8159313798185222,0.01825117226624542,4,0.19733535588476897,965,0.08503673944756254,0.02273967796554994,16,0.5378795623993721,0.984189233179871,81.49828287502169,0.18161181040021887,0.29023323614691476,4902.6053315271465,0.2280010632409562,0.4286412047570055,8472.087456723311,0.880777625719137,0.24892869162383421,1.0135840294322813,COMPLETE
38,0.2965447449046966,0.5179343824706333,1.6672587836385004,0.2521487091084155,0.017005926003813166,4,0.1509750678845156,472,0.061746860173936984,0.016596420327211606,13,1.0648875260858157,0.7957834944873976,35.35924829100259,0.18010905307615013,0.2965447449046966,4976.554546722419,0.23162031289038038,0.410357932251744,8606.571915355997,0.7624929831344499,0.25969772805726493,1.0514529680303313,COMPLETE
39,0.2857561092733591,0.6884476246352099,1.8467635718508624,0.3727814612711474,0.05982098635541881,3,0.5735455686614257,1022,0.19448840034981127,0.0963080534012561,10,0.4904735501671515,0.8193975233513044,47.67058970799553,0.17625087746769955,0.2857561092733591,4819.190465113196,0.22414146726024967,0.4478213715111259,8328.672183867295,0.8978153912780805,0.24645856805243765,0.9969684632784388,COMPLETE
